CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CD_CONTA;DS_CONTA;VL_CONTA
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.01.01;Vendas de Mercadorias, Produtos e Serviços;863452
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.01.02;Outras Receitas;281338
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.01.02.01;Receitas de construção;250581
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.01.02.02;Realização da Reserva de Reavaliação;0
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.01.02.03;Outras receitas;48495
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.01.02.04;Provisão para devedores duvidosos;0
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.01.02.05;Receitas de remuneração de ativo financeiro;-17738
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.01.03;Receitas refs. à Construção de Ativos Próprios;0
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.01.04;Provisão/Reversão de Créds. Liquidação Duvidosa;0
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.02;Insumos Adquiridos de Terceiros;-623659
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.02.01;Custos Prods., Mercs. e Servs. Vendidos;0
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.02.02;Materiais, Energia, Servs. de Terceiros e Outros;-165907
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.02.03;Perda/Recuperação de Valores Ativos;0
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.02.04;Outros;-457752
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.02.04.01;Custos dos serviços prestados;-203388
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.02.04.02;Custos de construção;-246518
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.02.04.03;Outros Custos Operacionais;-7846
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.03;Valor Adicionado Bruto;521131
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.04;Retenções;-179633
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.04.01;Depreciação, Amortização e Exaustão;-179633
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.04.02;Outras;0
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.05;Valor Adicionado Líquido Produzido;341498
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.06;Vlr Adicionado Recebido em Transferência;147555
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.06.01;Resultado de Equivalência Patrimonial;43363
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.06.02;Receitas Financeiras;8324
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.06.03;Outros;95868
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.07;Valor Adicionado Total a Distribuir;489053
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.08;Distribuição do Valor Adicionado;489053
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.08.01;Pessoal;136744
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.08.01.01;Remuneração Direta;96711
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.08.01.02;Benefícios;25120
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.08.01.03;F.G.T.S.;12388
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.08.01.04;Outros;2525
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.08.02;Impostos, Taxas e Contribuições;109705
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.08.02.01;Federais;65226
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.08.02.02;Estaduais;517
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.08.02.03;Municipais;43962
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.08.03;Remuneração de Capitais de Terceiros;253123
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.08.03.01;Juros;141939
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.08.03.02;Aluguéis;4593
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.08.03.03;Outras;106591
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.08.03.03.01;Remuneração do poder concedente;53791
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.08.03.03.02;Outras;52800
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.08.04;Remuneração de Capitais Próprios;-10519
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.08.04.01;Juros sobre o Capital Próprio;0
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.08.04.02;Dividendos;0
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.08.04.03;Lucros Retidos / Prejuízo do Período;-8021
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.08.04.04;Part. Não Controladores nos Lucros Retidos;-2498
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.08.05;Outros;0
03.014.553/0001-91;2023;2;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;19330;7.08.05.01;Lucros (prejuízo) de operações descontinuadas;0
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.01;Receitas;54220461
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.01.01;Vendas de Mercadorias, Produtos e Serviços;54834576
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.01.02;Outras Receitas;-614115
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.01.02.01;Receita de construção;0
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.01.02.02;Provisões para riscos cíveis, fiscais, trabalhistas, regulatórios e ambientais;0
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.01.02.03;Outras despesas (receitas) operacionais;0
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.01.02.04;Outras despesas / receitas não recorrentes;0
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.01.02.05;Outras receitas;28407
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.01.02.06;Perdas estimadas em créditos de liquidação duvidosa;-642522
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.01.03;Receitas refs. à Construção de Ativos Próprios;0
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.01.04;Provisão/Reversão de Créds. Liquidação Duvidosa;0
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.02;Insumos Adquiridos de Terceiros;-29095831
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.02.01;Custos Prods., Mercs. e Servs. Vendidos;-25142398
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.02.02;Materiais, Energia, Servs. de Terceiros e Outros;-3288192
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.02.03;Perda/Recuperação de Valores Ativos;0
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.02.04;Outros;-665241
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.02.04.01;Subvenção - CCC;-3336
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.02.04.02;Reversão de Impairment de Ativo;0
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.02.04.03;Outras despesas;-661905
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.02.04.04;Variações das margens dos ativos de contrato;0
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.03;Valor Adicionado Bruto;25124630
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.04;Retenções;-1873371
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.04.01;Depreciação, Amortização e Exaustão;-1873371
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.04.02;Outras;0
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.05;Valor Adicionado Líquido Produzido;23251259
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.06;Vlr Adicionado Recebido em Transferência;2936481
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.06.01;Resultado de Equivalência Patrimonial;0
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.06.02;Receitas Financeiras;3509917
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.06.03;Outros;-573436
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.06.03.01;Amortização do direito de concessão;-573436
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.06.03.02;Outros;0
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.07;Valor Adicionado Total a Distribuir;26187740
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.08;Distribuição do Valor Adicionado;26187740
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.08.01;Pessoal;1076410
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.08.01.01;Remuneração Direta;706779
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.08.01.02;Benefícios;279601
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.08.01.03;F.G.T.S.;90030
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.08.01.04;Outros;0
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.08.02;Impostos, Taxas e Contribuições;14201842
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.08.02.01;Federais;7832624
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.08.02.02;Estaduais;6355412
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.08.02.03;Municipais;13806
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.08.03;Remuneração de Capitais de Terceiros;8033204
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.08.03.01;Juros;6161603
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.08.03.02;Aluguéis;25059
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.08.03.03;Outras;1846542
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.08.04;Remuneração de Capitais Próprios;2876284
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.08.04.01;Juros sobre o Capital Próprio;0
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.08.04.02;Dividendos;747210
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.08.04.03;Lucros Retidos / Prejuízo do Período;1328383
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.08.04.04;Part. Não Controladores nos Lucros Retidos;800691
03.220.438/0001-73;2023;1;EQUATORIAL ENERGIA S.A.;20010;7.08.05;Outros;0
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.01;Receitas;765208
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.01.01;Vendas de Mercadorias, Produtos e Serviços;758913
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.01.02;Outras Receitas;0
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.01.03;Receitas refs. à Construção de Ativos Próprios;0
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.01.04;Provisão/Reversão de Créds. Liquidação Duvidosa;6295
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.02;Insumos Adquiridos de Terceiros;-268859
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.02.01;Custos Prods., Mercs. e Servs. Vendidos;-227420
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.02.02;Materiais, Energia, Servs. de Terceiros e Outros;-41439
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.02.03;Perda/Recuperação de Valores Ativos;0
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.02.04;Outros;0
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.03;Valor Adicionado Bruto;496349
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.04;Retenções;-162411
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.04.01;Depreciação, Amortização e Exaustão;-162411
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.04.02;Outras;0
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.05;Valor Adicionado Líquido Produzido;333938
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.06;Vlr Adicionado Recebido em Transferência;150244
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.06.01;Resultado de Equivalência Patrimonial;11060
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.06.02;Receitas Financeiras;139184
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.06.03;Outros;0
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.07;Valor Adicionado Total a Distribuir;484182
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.08;Distribuição do Valor Adicionado;484182
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.08.01;Pessoal;162801
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.08.01.01;Remuneração Direta;96595
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.08.01.02;Benefícios;11057
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.08.01.03;F.G.T.S.;8953
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.08.01.04;Outros;46196
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.08.02;Impostos, Taxas e Contribuições;120598
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.08.02.01;Federais;83394
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.08.02.02;Estaduais;3230
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.08.02.03;Municipais;33974
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.08.03;Remuneração de Capitais de Terceiros;210718
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.08.03.01;Juros;0
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.08.03.02;Aluguéis;15712
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.08.03.03;Outras;195006
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.08.03.03.01;Despesas financeiras;195006
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.08.04;Remuneração de Capitais Próprios;-9935
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.08.04.01;Juros sobre o Capital Próprio;0
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.08.04.02;Dividendos;0
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.08.04.03;Lucros Retidos / Prejuízo do Período;-11268
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.08.04.04;Part. Não Controladores nos Lucros Retidos;1333
03.279.285/0001-30;2023;2;ORIZON MEIO AMBIENTE S.A.;27049;7.08.05;Outros;0
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.01;Receitas;3358314
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.01.01;Vendas de Mercadorias, Produtos e Serviços;3314712
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.01.02;Outras Receitas;43602
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.01.03;Receitas refs. à Construção de Ativos Próprios;0
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.01.04;Provisão/Reversão de Créds. Liquidação Duvidosa;0
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.02;Insumos Adquiridos de Terceiros;-808168
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.02.01;Custos Prods., Mercs. e Servs. Vendidos;-83154
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.02.02;Materiais, Energia, Servs. de Terceiros e Outros;-725014
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.02.03;Perda/Recuperação de Valores Ativos;0
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.02.04;Outros;0
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.03;Valor Adicionado Bruto;2550146
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.04;Retenções;-598327
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.04.01;Depreciação, Amortização e Exaustão;-598327
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.04.02;Outras;0
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.05;Valor Adicionado Líquido Produzido;1951819
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.06;Vlr Adicionado Recebido em Transferência;187051
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.06.01;Resultado de Equivalência Patrimonial;0
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.06.02;Receitas Financeiras;187051
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.06.03;Outros;0
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.07;Valor Adicionado Total a Distribuir;2138870
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.08;Distribuição do Valor Adicionado;2138870
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.08.01;Pessoal;329716
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.08.01.01;Remuneração Direta;237814
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.08.01.02;Benefícios;76945
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.08.01.03;F.G.T.S.;14957
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.08.01.04;Outros;0
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.08.02;Impostos, Taxas e Contribuições;677607
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.08.02.01;Federais;351158
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.08.02.02;Estaduais;323790
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.08.02.03;Municipais;2659
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.08.03;Remuneração de Capitais de Terceiros;422608
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.08.03.01;Juros;138039
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.08.03.02;Aluguéis;46729
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.08.03.03;Outras;237840
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.08.03.03.01;Royalties;237840
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.08.04;Remuneração de Capitais Próprios;708939
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.08.04.01;Juros sobre o Capital Próprio;160000
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.08.04.02;Dividendos;17359
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.08.04.03;Lucros Retidos / Prejuízo do Período;531580
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.08.04.04;Part. Não Controladores nos Lucros Retidos;0
03.342.704/0001-30;2023;1;PETRORECÔNCAVO S.A.;25780;7.08.05;Outros;0
03.378.521/0001-75;2023;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;19879;7.01;Receitas;21187937
03.378.521/0001-75;2023;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;19879;7.01.01;Vendas de Mercadorias, Produtos e Serviços;20888112
03.378.521/0001-75;2023;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;19879;7.01.02;Outras Receitas;0
03.378.521/0001-75;2023;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;19879;7.01.03;Receitas refs. à Construção de Ativos Próprios;751934
03.378.521/0001-75;2023;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;19879;7.01.04;Provisão/Reversão de Créds. Liquidação Duvidosa;-452109
03.378.521/0001-75;2023;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;19879;7.02;Insumos Adquiridos de Terceiros;-10691579
03.378.521/0001-75;2023;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;19879;7.02.01;Custos Prods., Mercs. e Servs. Vendidos;-9336362
03.378.521/0001-75;2023;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;19879;7.02.02;Materiais, Energia, Servs. de Terceiros e Outros;-1355217
03.378.521/0001-75;2023;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;19879;7.02.03;Perda/Recuperação de Valores Ativos;0
03.378.521/0001-75;2023;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;19879;7.02.04;Outros;0
03.378.521/0001-75;2023;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;19879;7.03;Valor Adicionado Bruto;10496358
03.378.521/0001-75;2023;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;19879;7.04;Retenções;-786623
03.378.521/0001-75;2023;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;19879;7.04.01;Depreciação, Amortização e Exaustão;-786623
03.378.521/0001-75;2023;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;19879;7.04.02;Outras;0
03.378.521/0001-75;2023;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;19879;7.05;Valor Adicionado Líquido Produzido;9709735
03.378.521/0001-75;2023;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;19879;7.06;Vlr Adicionado Recebido em Transferência;722020
03.378.521/0001-75;2023;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;19879;7.06.01;Resultado de Equivalência Patrimonial;0
03.378.521/0001-75;2023;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;19879;7.06.02;Receitas Financeiras;722020
03.378.521/0001-75;2023;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;19879;7.06.03;Outros;0
03.378.521/0001-75;2023;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;19879;7.07;Valor Adicionado Total a Distribuir;10431755
03.378.521/0001-75;2023;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;19879;7.08;Distribuição do Valor Adicionado;10431755
03.378.521/0001-75;2023;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;19879;7.08.01;Pessoal;506759
03.378.521/0001-75;2023;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;19879;7.08.01.01;Remuneração Direta;356513
03.378.521/0001-75;2023;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;19879;7.08.01.02;Benefícios;121062
03.378.521/0001-75;2023;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;19879;7.08.01.03;F.G.T.S.;28500
03.378.521/0001-75;2023;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;19879;7.08.01.04;Outros;684
03.378.521/0001-75;2023;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;19879;7.08.02;Impostos, Taxas e Contribuições;8111243
03.378.521/0001-75;2023;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;19879;7.08.02.01;Federais;4896235
03.378.521/0001-75;2023;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;19879;7.08.02.02;Estaduais;3192253
03.378.521/0001-75;2023;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;19879;7.08.02.03;Municipais;22755
03.378.521/0001-75;2023;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;19879;7.08.03;Remuneração de Capitais de Terceiros;1558591
03.378.521/0001-75;2023;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;19879;7.08.03.01;Juros;1454060
03.378.521/0001-75;2023;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;19879;7.08.03.02;Aluguéis;104531
03.378.521/0001-75;2023;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;19879;7.08.03.03;Outras;0
