CNPJ_CIA,ANO,VERSAO,DENOM_CIA,CD_CVM,ESCALA_MOEDA,CD_CONTA,DS_CONTA,VL_CONTA
02.871.007/0001-04,2009,1,VICUNHA SIDERURGIA SA,18902,MIL,7.04.01,"Depreciação, Amortização e Exaustão",-780152
02.871.007/0001-04,2009,1,VICUNHA SIDERURGIA SA,18902,MIL,7.04.02,Outras,0
02.871.007/0001-04,2009,1,VICUNHA SIDERURGIA SA,18902,MIL,7.05,Valor Adicionado Líquido Produzido,5594926
02.871.007/0001-04,2009,1,VICUNHA SIDERURGIA SA,18902,MIL,7.06,Vlr Adicionado Recebido em Transferência,772453
02.871.007/0001-04,2009,1,VICUNHA SIDERURGIA SA,18902,MIL,7.06.01,Resultado de Equivalência Patrimonial,13
02.871.007/0001-04,2009,1,VICUNHA SIDERURGIA SA,18902,MIL,7.06.02,Receitas Financeiras,131556
02.871.007/0001-04,2009,1,VICUNHA SIDERURGIA SA,18902,MIL,7.06.03,Outros,640884
02.871.007/0001-04,2009,1,VICUNHA SIDERURGIA SA,18902,MIL,7.07,Valor Adicionado Total a Distribuir,6367379
02.871.007/0001-04,2009,1,VICUNHA SIDERURGIA SA,18902,MIL,7.08,Distribuição do Valor Adicionado,6367379
02.871.007/0001-04,2009,1,VICUNHA SIDERURGIA SA,18902,MIL,7.08.01,Pessoal,1022844
02.871.007/0001-04,2009,1,VICUNHA SIDERURGIA SA,18902,MIL,7.08.01.01,Remuneração Direta,796990
02.871.007/0001-04,2009,1,VICUNHA SIDERURGIA SA,18902,MIL,7.08.01.02,Benefícios,167570
02.871.007/0001-04,2009,1,VICUNHA SIDERURGIA SA,18902,MIL,7.08.01.03,F.G.T.S.,58284
02.871.007/0001-04,2009,1,VICUNHA SIDERURGIA SA,18902,MIL,7.08.01.04,Outros,0
02.871.007/0001-04,2009,1,VICUNHA SIDERURGIA SA,18902,MIL,7.08.02,"Impostos, Taxas e Contribuições",2427434
02.871.007/0001-04,2009,1,VICUNHA SIDERURGIA SA,18902,MIL,7.08.02.01,Federais,1935732
02.871.007/0001-04,2009,1,VICUNHA SIDERURGIA SA,18902,MIL,7.08.02.02,Estaduais,463497
02.871.007/0001-04,2009,1,VICUNHA SIDERURGIA SA,18902,MIL,7.08.02.03,Municipais,28205
02.871.007/0001-04,2009,1,VICUNHA SIDERURGIA SA,18902,MIL,7.08.03,Remuneração de Capitais de Terceiros,356444
02.871.007/0001-04,2009,1,VICUNHA SIDERURGIA SA,18902,MIL,7.08.03.01,Juros,348700
02.871.007/0001-04,2009,1,VICUNHA SIDERURGIA SA,18902,MIL,7.08.03.02,Aluguéis,7744
02.871.007/0001-04,2009,1,VICUNHA SIDERURGIA SA,18902,MIL,7.08.03.03,Outras,0
02.871.007/0001-04,2009,1,VICUNHA SIDERURGIA SA,18902,MIL,7.08.04,Remuneração de Capitais Próprios,2560657
02.871.007/0001-04,2009,1,VICUNHA SIDERURGIA SA,18902,MIL,7.08.04.01,Juros sobre o Capital Próprio,0
02.871.007/0001-04,2009,1,VICUNHA SIDERURGIA SA,18902,MIL,7.08.04.02,Dividendos,0
02.871.007/0001-04,2009,1,VICUNHA SIDERURGIA SA,18902,MIL,7.08.04.03,Lucros Retidos / Prejuízo do Período,1182861
02.871.007/0001-04,2009,1,VICUNHA SIDERURGIA SA,18902,MIL,7.08.04.04,Part. Não Controladores nos Lucros Retidos,1377796
02.871.007/0001-04,2009,1,VICUNHA SIDERURGIA SA,18902,MIL,7.08.05,Outros,0
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.01,Receitas,35389787
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.01.01,"Vendas de Mercadorias, Produtos e Serviços",35388600
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.01.02,Outras Receitas,12582
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.01.03,Receitas refs. à Construção de Ativos Próprios,0
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.01.04,Provisão/Reversão de Créds. Liquidação Duvidosa,-11395
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.02,Insumos Adquiridos de Terceiros,-30059093
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.02.01,"Custos Prods., Mercs. e Servs. Vendidos",-25124199
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.02.02,"Materiais, Energia, Servs. de Terceiros e Outros",-4925239
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.02.03,Perda/Recuperação de Valores Ativos,-10081
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.02.04,Outros,426
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.03,Valor Adicionado Bruto,5330694
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.04,Retenções,-479811
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.04.01,"Depreciação, Amortização e Exaustão",-479811
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.04.02,Outras,0
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.05,Valor Adicionado Líquido Produzido,4850883
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.06,Vlr Adicionado Recebido em Transferência,1179019
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.06.01,Resultado de Equivalência Patrimonial,1174162
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.06.02,Receitas Financeiras,4857
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.06.03,Outros,0
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.07,Valor Adicionado Total a Distribuir,6029902
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.08,Distribuição do Valor Adicionado,6029902
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.08.01,Pessoal,3455377
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.08.01.01,Remuneração Direta,2775914
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.08.01.02,Benefícios,655593
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.08.01.03,F.G.T.S.,23870
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.08.01.04,Outros,0
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.08.02,"Impostos, Taxas e Contribuições",563038
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.08.02.01,Federais,372047
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.08.02.02,Estaduais,189598
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.08.02.03,Municipais,1393
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.08.03,Remuneração de Capitais de Terceiros,1791359
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.08.03.01,Juros,1720528
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.08.03.02,Aluguéis,33747
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.08.03.03,Outras,37084
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.08.04,Remuneração de Capitais Próprios,220128
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.08.04.01,Juros sobre o Capital Próprio,0
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.08.04.02,Dividendos,122953
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.08.04.03,Lucros Retidos / Prejuízo do Período,97757
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.08.04.04,Part. Não Controladores nos Lucros Retidos,-582
02.916.265/0001-60,2009,2,JBS S.A.,20575,MIL,7.08.05,Outros,0
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.01,Receitas,1971969
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.01.01,"Vendas de Mercadorias, Produtos e Serviços",1292113
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.01.02,Outras Receitas,679856
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.01.02.01,Receita dos Serviços de Construção,613090
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.01.02.02,Outras,66766
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.01.03,Receitas refs. à Construção de Ativos Próprios,0
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.01.04,Provisão/Reversão de Créds. Liquidação Duvidosa,0
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.02,Insumos Adquiridos de Terceiros,-1001827
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.02.01,"Custos Prods., Mercs. e Servs. Vendidos",0
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.02.02,"Materiais, Energia, Servs. de Terceiros e Outros",-280354
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.02.03,Perda/Recuperação de Valores Ativos,0
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.02.04,Outros,-721473
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.02.04.01,Custo dos Serviços de Construção,-613090
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.02.04.02,Custo da Concessão,-97443
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.02.04.03,Outros,-10940
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.03,Valor Adicionado Bruto,970142
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.04,Retenções,-144729
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.04.01,"Depreciação, Amortização e Exaustão",-144729
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.04.02,Outras,0
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.05,Valor Adicionado Líquido Produzido,825413
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.06,Vlr Adicionado Recebido em Transferência,53138
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.06.01,Resultado de Equivalência Patrimonial,0
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.06.02,Receitas Financeiras,33058
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.06.03,Outros,20080
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.06.03.01,Dividendos Recebidos,1178
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.06.03.02,Receita de Aluguel,399
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.06.03.03,Outros,18503
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.07,Valor Adicionado Total a Distribuir,878551
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.08,Distribuição do Valor Adicionado,878551
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.08.01,Pessoal,167968
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.08.01.01,Remuneração Direta,129735
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.08.01.02,Benefícios,29429
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.08.01.03,F.G.T.S.,8804
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.08.01.04,Outros,0
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.08.02,"Impostos, Taxas e Contribuições",262671
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.08.02.01,Federais,0
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.08.02.02,Estaduais,0
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.08.02.03,Municipais,0
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.08.03,Remuneração de Capitais de Terceiros,189774
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.08.03.01,Juros,159181
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.08.03.02,Aluguéis,8334
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.08.03.03,Outras,22259
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.08.04,Remuneração de Capitais Próprios,227352
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.08.04.01,Juros sobre o Capital Próprio,0
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.08.04.02,Dividendos,41866
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.08.04.03,Lucros Retidos / Prejuízo do Período,185486
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.08.04.04,Part. Não Controladores nos Lucros Retidos,0
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.08.05,Outros,30786
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.08.05.01,Juros,25598
02.919.555/0001-67,2009,2,ARTERIS S.A.,19771,MIL,7.08.05.02,Juros Capitalizados,5188
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.01,Receitas,2672596
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.01.01,"Vendas de Mercadorias, Produtos e Serviços",2631551
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.01.02,Outras Receitas,53479
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.01.03,Receitas refs. à Construção de Ativos Próprios,0
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.01.04,Provisão/Reversão de Créds. Liquidação Duvidosa,-12434
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.02,Insumos Adquiridos de Terceiros,-1752189
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.02.01,"Custos Prods., Mercs. e Servs. Vendidos",-849800
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.02.02,"Materiais, Energia, Servs. de Terceiros e Outros",-902389
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.02.03,Perda/Recuperação de Valores Ativos,0
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.02.04,Outros,0
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.03,Valor Adicionado Bruto,920407
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.04,Retenções,-43080
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.04.01,"Depreciação, Amortização e Exaustão",-43080
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.04.02,Outras,0
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.05,Valor Adicionado Líquido Produzido,877327
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.06,Vlr Adicionado Recebido em Transferência,50202
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.06.01,Resultado de Equivalência Patrimonial,0
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.06.02,Receitas Financeiras,50202
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.06.03,Outros,0
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.07,Valor Adicionado Total a Distribuir,927529
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.08,Distribuição do Valor Adicionado,927529
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.08.01,Pessoal,241890
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.08.01.01,Remuneração Direta,171075
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.08.01.02,Benefícios,70815
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.08.01.03,F.G.T.S.,0
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.08.01.04,Outros,0
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.08.02,"Impostos, Taxas e Contribuições",337995
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.08.02.01,Federais,195603
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.08.02.02,Estaduais,138625
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.08.02.03,Municipais,3767
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.08.03,Remuneração de Capitais de Terceiros,55538
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.08.03.01,Juros,33221
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.08.03.02,Aluguéis,22317
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.08.03.03,Outras,0
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.08.04,Remuneração de Capitais Próprios,292106
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.08.04.01,Juros sobre o Capital Próprio,0
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.08.04.02,Dividendos,0
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.08.04.03,Lucros Retidos / Prejuízo do Período,0
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.08.04.04,Part. Não Controladores nos Lucros Retidos,0
02.932.074/0001-91,2009,2,HYPERA S.A.,21431,MIL,7.08.05,Outros,0
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.01,Receitas,2074424
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.01.01,"Vendas de Mercadorias, Produtos e Serviços",2046375
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.01.02,Outras Receitas,28049
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.01.03,Receitas refs. à Construção de Ativos Próprios,0
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.01.04,Provisão/Reversão de Créds. Liquidação Duvidosa,0
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.02,Insumos Adquiridos de Terceiros,-1596472
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.02.01,"Custos Prods., Mercs. e Servs. Vendidos",-1407793
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.02.02,"Materiais, Energia, Servs. de Terceiros e Outros",-188679
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.02.03,Perda/Recuperação de Valores Ativos,0
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.02.04,Outros,0
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.03,Valor Adicionado Bruto,477952
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.04,Retenções,-32312
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.04.01,"Depreciação, Amortização e Exaustão",-32312
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.04.02,Outras,0
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.05,Valor Adicionado Líquido Produzido,445640
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.06,Vlr Adicionado Recebido em Transferência,89014
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.06.01,Resultado de Equivalência Patrimonial,0
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.06.02,Receitas Financeiras,77995
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.06.03,Outros,11019
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.07,Valor Adicionado Total a Distribuir,534654
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.08,Distribuição do Valor Adicionado,534654
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.08.01,Pessoal,76585
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.08.01.01,Remuneração Direta,56865
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.08.01.02,Benefícios,17577
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.08.01.03,F.G.T.S.,2143
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.08.01.04,Outros,0
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.08.02,"Impostos, Taxas e Contribuições",119009
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.08.02.01,Federais,118696
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.08.02.02,Estaduais,0
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.08.02.03,Municipais,313
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.08.03,Remuneração de Capitais de Terceiros,28302
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.08.03.01,Juros,25154
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.08.03.02,Aluguéis,3148
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.08.03.03,Outras,0
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.08.04,Remuneração de Capitais Próprios,310758
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.08.04.01,Juros sobre o Capital Próprio,0
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.08.04.02,Dividendos,80306
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.08.04.03,Lucros Retidos / Prejuízo do Período,230452
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.08.04.04,Part. Não Controladores nos Lucros Retidos,0
02.950.811/0001-89,2009,3,PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,20478,MIL,7.08.05,Outros,0
02.983.428/0001-27,2009,1,CEMIG TELECOMUNICAÇÕES S.A.,18716,MIL,7.01,Receitas,0
02.983.428/0001-27,2009,1,CEMIG TELECOMUNICAÇÕES S.A.,18716,MIL,7.01.01,"Vendas de Mercadorias, Produtos e Serviços",0
02.983.428/0001-27,2009,1,CEMIG TELECOMUNICAÇÕES S.A.,18716,MIL,7.01.02,Outras Receitas,0
02.983.428/0001-27,2009,1,CEMIG TELECOMUNICAÇÕES S.A.,18716,MIL,7.01.03,Receitas refs. à Construção de Ativos Próprios,0
02.983.428/0001-27,2009,1,CEMIG TELECOMUNICAÇÕES S.A.,18716,MIL,7.01.04,Provisão/Reversão de Créds. Liquidação Duvidosa,0
02.983.428/0001-27,2009,1,CEMIG TELECOMUNICAÇÕES S.A.,18716,MIL,7.02,Insumos Adquiridos de Terceiros,0
02.983.428/0001-27,2009,1,CEMIG TELECOMUNICAÇÕES S.A.,18716,MIL,7.02.01,"Custos Prods., Mercs. e Servs. Vendidos",0
02.983.428/0001-27,2009,1,CEMIG TELECOMUNICAÇÕES S.A.,18716,MIL,7.02.02,"Materiais, Energia, Servs. de Terceiros e Outros",0
02.983.428/0001-27,2009,1,CEMIG TELECOMUNICAÇÕES S.A.,18716,MIL,7.02.03,Perda/Recuperação de Valores Ativos,0
02.983.428/0001-27,2009,1,CEMIG TELECOMUNICAÇÕES S.A.,18716,MIL,7.02.04,Outros,0
02.983.428/0001-27,2009,1,CEMIG TELECOMUNICAÇÕES S.A.,18716,MIL,7.03,Valor Adicionado Bruto,0
02.983.428/0001-27,2009,1,CEMIG TELECOMUNICAÇÕES S.A.,18716,MIL,7.04,Retenções,0
02.983.428/0001-27,2009,1,CEMIG TELECOMUNICAÇÕES S.A.,18716,MIL,7.04.01,"Depreciação, Amortização e Exaustão",0
02.983.428/0001-27,2009,1,CEMIG TELECOMUNICAÇÕES S.A.,18716,MIL,7.04.02,Outras,0
02.983.428/0001-27,2009,1,CEMIG TELECOMUNICAÇÕES S.A.,18716,MIL,7.05,Valor Adicionado Líquido Produzido,0
02.983.428/0001-27,2009,1,CEMIG TELECOMUNICAÇÕES S.A.,18716,MIL,7.06,Vlr Adicionado Recebido em Transferência,0
02.983.428/0001-27,2009,1,CEMIG TELECOMUNICAÇÕES S.A.,18716,MIL,7.06.01,Resultado de Equivalência Patrimonial,0
02.983.428/0001-27,2009,1,CEMIG TELECOMUNICAÇÕES S.A.,18716,MIL,7.06.02,Receitas Financeiras,0
02.983.428/0001-27,2009,1,CEMIG TELECOMUNICAÇÕES S.A.,18716,MIL,7.06.03,Outros,0
02.983.428/0001-27,2009,1,CEMIG TELECOMUNICAÇÕES S.A.,18716,MIL,7.07,Valor Adicionado Total a Distribuir,0
02.983.428/0001-27,2009,1,CEMIG TELECOMUNICAÇÕES S.A.,18716,MIL,7.08,Distribuição do Valor Adicionado,0
02.983.428/0001-27,2009,1,CEMIG TELECOMUNICAÇÕES S.A.,18716,MIL,7.08.01,Pessoal,0
02.983.428/0001-27,2009,1,CEMIG TELECOMUNICAÇÕES S.A.,18716,MIL,7.08.01.01,Remuneração Direta,0
02.983.428/0001-27,2009,1,CEMIG TELECOMUNICAÇÕES S.A.,18716,MIL,7.08.01.02,Benefícios,0
02.983.428/0001-27,2009,1,CEMIG TELECOMUNICAÇÕES S.A.,18716,MIL,7.08.01.03,F.G.T.S.,0
02.983.428/0001-27,2009,1,CEMIG TELECOMUNICAÇÕES S.A.,18716,MIL,7.08.01.04,Outros,0
