CNPJ_CIA,DENOM_CIA,CD_CVM,CD_CONTA,DS_CONTA,ANO,VL_CONTA,SETOR_ATIV,MUN,UF
62.984.091/0001-02,CRUZEIRO DO SUL EDUCACIONAL S.A.,25526,5.4,Remuneração de Capitais Próprios,2023,100455,Educação,SÃO PAULO,SP
08.902.291/0001-15,CSN MINERAÇÃO S.A.,25585,1,Receitas,2023,19199432,Extração Mineral,CONGONHAS,MG
08.902.291/0001-15,CSN MINERAÇÃO S.A.,25585,2,Valor Adicionado Bruto,2023,8650314,Extração Mineral,CONGONHAS,MG
08.902.291/0001-15,CSN MINERAÇÃO S.A.,25585,3,Valor Adicionado Líquido Produzido,2023,7609174,Extração Mineral,CONGONHAS,MG
08.902.291/0001-15,CSN MINERAÇÃO S.A.,25585,4,Valor Adicionado Total a Distribuir,2023,7609827,Extração Mineral,CONGONHAS,MG
08.902.291/0001-15,CSN MINERAÇÃO S.A.,25585,5,Distribuição do Valor Adicionado,2023,7609827,Extração Mineral,CONGONHAS,MG
08.902.291/0001-15,CSN MINERAÇÃO S.A.,25585,5.1,Pessoal,2023,292477,Extração Mineral,CONGONHAS,MG
08.902.291/0001-15,CSN MINERAÇÃO S.A.,25585,5.2,"Impostos, Taxas e Contribuições",2023,1862096,Extração Mineral,CONGONHAS,MG
08.902.291/0001-15,CSN MINERAÇÃO S.A.,25585,5.3,Remuneração de Capitais de Terceiros,2023,1886517,Extração Mineral,CONGONHAS,MG
08.902.291/0001-15,CSN MINERAÇÃO S.A.,25585,5.4,Remuneração de Capitais Próprios,2023,3568737,Extração Mineral,CONGONHAS,MG
01.896.779/0001-38,CSU DIGITAL S.A.,20044,1,Receitas,2023,609302,Emp. Adm. Part. - Sem Setor Principal,BARUERI,SP
01.896.779/0001-38,CSU DIGITAL S.A.,20044,2,Valor Adicionado Bruto,2023,525802,Emp. Adm. Part. - Sem Setor Principal,BARUERI,SP
01.896.779/0001-38,CSU DIGITAL S.A.,20044,3,Valor Adicionado Líquido Produzido,2023,461861,Emp. Adm. Part. - Sem Setor Principal,BARUERI,SP
01.896.779/0001-38,CSU DIGITAL S.A.,20044,4,Valor Adicionado Total a Distribuir,2023,473095,Emp. Adm. Part. - Sem Setor Principal,BARUERI,SP
01.896.779/0001-38,CSU DIGITAL S.A.,20044,5,Distribuição do Valor Adicionado,2023,473095,Emp. Adm. Part. - Sem Setor Principal,BARUERI,SP
01.896.779/0001-38,CSU DIGITAL S.A.,20044,5.1,Pessoal,2023,236871,Emp. Adm. Part. - Sem Setor Principal,BARUERI,SP
01.896.779/0001-38,CSU DIGITAL S.A.,20044,5.2,"Impostos, Taxas e Contribuições",2023,117145,Emp. Adm. Part. - Sem Setor Principal,BARUERI,SP
01.896.779/0001-38,CSU DIGITAL S.A.,20044,5.3,Remuneração de Capitais de Terceiros,2023,30656,Emp. Adm. Part. - Sem Setor Principal,BARUERI,SP
01.896.779/0001-38,CSU DIGITAL S.A.,20044,5.4,Remuneração de Capitais Próprios,2023,88423,Emp. Adm. Part. - Sem Setor Principal,BARUERI,SP
06.981.381/0001-13,CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.,23981,1,Receitas,2023,393672,"Agricultura (Açúcar, Álcool e Cana)",PIRACICABA,SP
06.981.381/0001-13,CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.,23981,2,Valor Adicionado Bruto,2023,267326,"Agricultura (Açúcar, Álcool e Cana)",PIRACICABA,SP
06.981.381/0001-13,CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.,23981,3,Valor Adicionado Líquido Produzido,2023,228999,"Agricultura (Açúcar, Álcool e Cana)",PIRACICABA,SP
06.981.381/0001-13,CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.,23981,4,Valor Adicionado Total a Distribuir,2023,269203,"Agricultura (Açúcar, Álcool e Cana)",PIRACICABA,SP
06.981.381/0001-13,CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.,23981,5,Distribuição do Valor Adicionado,2023,269203,"Agricultura (Açúcar, Álcool e Cana)",PIRACICABA,SP
06.981.381/0001-13,CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.,23981,5.1,Pessoal,2023,96281,"Agricultura (Açúcar, Álcool e Cana)",PIRACICABA,SP
06.981.381/0001-13,CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.,23981,5.2,"Impostos, Taxas e Contribuições",2023,80835,"Agricultura (Açúcar, Álcool e Cana)",PIRACICABA,SP
06.981.381/0001-13,CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.,23981,5.3,Remuneração de Capitais de Terceiros,2023,650,"Agricultura (Açúcar, Álcool e Cana)",PIRACICABA,SP
06.981.381/0001-13,CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.,23981,5.4,Remuneração de Capitais Próprios,2023,91437,"Agricultura (Açúcar, Álcool e Cana)",PIRACICABA,SP
02.998.611/0001-04,CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA,18376,1,Receitas,2023,7131661,Energia Elétrica,SÃO PAULO,SP
02.998.611/0001-04,CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA,18376,2,Valor Adicionado Bruto,2023,4734251,Energia Elétrica,SÃO PAULO,SP
02.998.611/0001-04,CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA,18376,3,Valor Adicionado Líquido Produzido,2023,4709362,Energia Elétrica,SÃO PAULO,SP
02.998.611/0001-04,CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA,18376,4,Valor Adicionado Total a Distribuir,2023,5420770,Energia Elétrica,SÃO PAULO,SP
02.998.611/0001-04,CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA,18376,5,Distribuição do Valor Adicionado,2023,5420770,Energia Elétrica,SÃO PAULO,SP
02.998.611/0001-04,CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA,18376,5.1,Pessoal,2023,341260,Energia Elétrica,SÃO PAULO,SP
02.998.611/0001-04,CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA,18376,5.2,"Impostos, Taxas e Contribuições",2023,1139933,Energia Elétrica,SÃO PAULO,SP
02.998.611/0001-04,CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA,18376,5.3,Remuneração de Capitais de Terceiros,2023,1047215,Energia Elétrica,SÃO PAULO,SP
02.998.611/0001-04,CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA,18376,5.4,Remuneração de Capitais Próprios,2023,2892362,Energia Elétrica,SÃO PAULO,SP
08.797.760/0001-83,CURY CONSTRUTORA E INCORPORADORA S.A.,25100,1,Receitas,2023,2955480,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
08.797.760/0001-83,CURY CONSTRUTORA E INCORPORADORA S.A.,25100,2,Valor Adicionado Bruto,2023,791850,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
08.797.760/0001-83,CURY CONSTRUTORA E INCORPORADORA S.A.,25100,3,Valor Adicionado Líquido Produzido,2023,765978,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
08.797.760/0001-83,CURY CONSTRUTORA E INCORPORADORA S.A.,25100,4,Valor Adicionado Total a Distribuir,2023,853841,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
08.797.760/0001-83,CURY CONSTRUTORA E INCORPORADORA S.A.,25100,5,Distribuição do Valor Adicionado,2023,853841,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
08.797.760/0001-83,CURY CONSTRUTORA E INCORPORADORA S.A.,25100,5.1,Pessoal,2023,123851,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
08.797.760/0001-83,CURY CONSTRUTORA E INCORPORADORA S.A.,25100,5.2,"Impostos, Taxas e Contribuições",2023,134252,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
08.797.760/0001-83,CURY CONSTRUTORA E INCORPORADORA S.A.,25100,5.3,Remuneração de Capitais de Terceiros,2023,100127,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
08.797.760/0001-83,CURY CONSTRUTORA E INCORPORADORA S.A.,25100,5.4,Remuneração de Capitais Próprios,2023,495611,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
10.760.260/0001-19,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,23310,1,Receitas,2023,1412076,Hospedagem e Turismo,SANTO ANDRÉ,SP
10.760.260/0001-19,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,23310,2,Valor Adicionado Bruto,2023,815496,Hospedagem e Turismo,SANTO ANDRÉ,SP
10.760.260/0001-19,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,23310,3,Valor Adicionado Líquido Produzido,2023,597000,Hospedagem e Turismo,SANTO ANDRÉ,SP
10.760.260/0001-19,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,23310,4,Valor Adicionado Total a Distribuir,2023,681748,Hospedagem e Turismo,SANTO ANDRÉ,SP
10.760.260/0001-19,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,23310,5,Distribuição do Valor Adicionado,2023,681748,Hospedagem e Turismo,SANTO ANDRÉ,SP
10.760.260/0001-19,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,23310,5.1,Pessoal,2023,477454,Hospedagem e Turismo,SANTO ANDRÉ,SP
10.760.260/0001-19,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,23310,5.2,"Impostos, Taxas e Contribuições",2023,71109,Hospedagem e Turismo,SANTO ANDRÉ,SP
10.760.260/0001-19,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,23310,5.3,Remuneração de Capitais de Terceiros,2023,590065,Hospedagem e Turismo,SANTO ANDRÉ,SP
10.760.260/0001-19,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,23310,5.4,Remuneração de Capitais Próprios,2023,-456880,Hospedagem e Turismo,SANTO ANDRÉ,SP
16.233.389/0001-55,CVLB BRASIL S.A.,25542,1,Receitas,2023,2365523,Comércio (Atacado e Varejo),RIO DE JANEIRO,RJ
16.233.389/0001-55,CVLB BRASIL S.A.,25542,2,Valor Adicionado Bruto,2023,878939,Comércio (Atacado e Varejo),RIO DE JANEIRO,RJ
16.233.389/0001-55,CVLB BRASIL S.A.,25542,3,Valor Adicionado Líquido Produzido,2023,666679,Comércio (Atacado e Varejo),RIO DE JANEIRO,RJ
16.233.389/0001-55,CVLB BRASIL S.A.,25542,4,Valor Adicionado Total a Distribuir,2023,784510,Comércio (Atacado e Varejo),RIO DE JANEIRO,RJ
16.233.389/0001-55,CVLB BRASIL S.A.,25542,5,Distribuição do Valor Adicionado,2023,784510,Comércio (Atacado e Varejo),RIO DE JANEIRO,RJ
16.233.389/0001-55,CVLB BRASIL S.A.,25542,5.1,Pessoal,2023,231513,Comércio (Atacado e Varejo),RIO DE JANEIRO,RJ
16.233.389/0001-55,CVLB BRASIL S.A.,25542,5.2,"Impostos, Taxas e Contribuições",2023,364674,Comércio (Atacado e Varejo),RIO DE JANEIRO,RJ
16.233.389/0001-55,CVLB BRASIL S.A.,25542,5.3,Remuneração de Capitais de Terceiros,2023,324016,Comércio (Atacado e Varejo),RIO DE JANEIRO,RJ
16.233.389/0001-55,CVLB BRASIL S.A.,25542,5.4,Remuneração de Capitais Próprios,2023,-135693,Comércio (Atacado e Varejo),RIO DE JANEIRO,RJ
73.178.600/0001-18,CYRELA BRAZIL REALTY S.A.EMPREEND E PART,14460,1,Receitas,2023,6430482,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
73.178.600/0001-18,CYRELA BRAZIL REALTY S.A.EMPREEND E PART,14460,2,Valor Adicionado Bruto,2023,1484030,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
73.178.600/0001-18,CYRELA BRAZIL REALTY S.A.EMPREEND E PART,14460,3,Valor Adicionado Líquido Produzido,2023,1393081,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
73.178.600/0001-18,CYRELA BRAZIL REALTY S.A.EMPREEND E PART,14460,4,Valor Adicionado Total a Distribuir,2023,2388414,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
73.178.600/0001-18,CYRELA BRAZIL REALTY S.A.EMPREEND E PART,14460,5,Distribuição do Valor Adicionado,2023,2388414,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
73.178.600/0001-18,CYRELA BRAZIL REALTY S.A.EMPREEND E PART,14460,5.1,Pessoal,2023,391275,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
73.178.600/0001-18,CYRELA BRAZIL REALTY S.A.EMPREEND E PART,14460,5.2,"Impostos, Taxas e Contribuições",2023,333486,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
73.178.600/0001-18,CYRELA BRAZIL REALTY S.A.EMPREEND E PART,14460,5.3,Remuneração de Capitais de Terceiros,2023,557953,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
73.178.600/0001-18,CYRELA BRAZIL REALTY S.A.EMPREEND E PART,14460,5.4,Remuneração de Capitais Próprios,2023,1105700,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
12.108.897/0001-50,D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,25046,1,Receitas,2023,1823895,Comércio (Atacado e Varejo),RIO DE JANEIRO,RJ
12.108.897/0001-50,D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,25046,2,Valor Adicionado Bruto,2023,481644,Comércio (Atacado e Varejo),RIO DE JANEIRO,RJ
12.108.897/0001-50,D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,25046,3,Valor Adicionado Líquido Produzido,2023,377059,Comércio (Atacado e Varejo),RIO DE JANEIRO,RJ
12.108.897/0001-50,D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,25046,4,Valor Adicionado Total a Distribuir,2023,383049,Comércio (Atacado e Varejo),RIO DE JANEIRO,RJ
12.108.897/0001-50,D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,25046,5,Distribuição do Valor Adicionado,2023,383049,Comércio (Atacado e Varejo),RIO DE JANEIRO,RJ
12.108.897/0001-50,D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,25046,5.1,Pessoal,2023,216584,Comércio (Atacado e Varejo),RIO DE JANEIRO,RJ
12.108.897/0001-50,D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,25046,5.2,"Impostos, Taxas e Contribuições",2023,138528,Comércio (Atacado e Varejo),RIO DE JANEIRO,RJ
12.108.897/0001-50,D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,25046,5.3,Remuneração de Capitais de Terceiros,2023,6575,Comércio (Atacado e Varejo),RIO DE JANEIRO,RJ
12.108.897/0001-50,D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,25046,5.4,Remuneração de Capitais Próprios,2023,21362,Comércio (Atacado e Varejo),RIO DE JANEIRO,RJ
07.704.246/0001-93,DATORA PARTICIPAÇÕES E SERVIÇOS S.A.,26557,1,Receitas,2023,746616,Comunicação e Informática,NOVA LIMA,MG
07.704.246/0001-93,DATORA PARTICIPAÇÕES E SERVIÇOS S.A.,26557,2,Valor Adicionado Bruto,2023,145650,Comunicação e Informática,NOVA LIMA,MG
07.704.246/0001-93,DATORA PARTICIPAÇÕES E SERVIÇOS S.A.,26557,3,Valor Adicionado Líquido Produzido,2023,123434,Comunicação e Informática,NOVA LIMA,MG
07.704.246/0001-93,DATORA PARTICIPAÇÕES E SERVIÇOS S.A.,26557,4,Valor Adicionado Total a Distribuir,2023,130583,Comunicação e Informática,NOVA LIMA,MG
07.704.246/0001-93,DATORA PARTICIPAÇÕES E SERVIÇOS S.A.,26557,5,Distribuição do Valor Adicionado,2023,130583,Comunicação e Informática,NOVA LIMA,MG
07.704.246/0001-93,DATORA PARTICIPAÇÕES E SERVIÇOS S.A.,26557,5.1,Pessoal,2023,59627,Comunicação e Informática,NOVA LIMA,MG
07.704.246/0001-93,DATORA PARTICIPAÇÕES E SERVIÇOS S.A.,26557,5.2,"Impostos, Taxas e Contribuições",2023,31269,Comunicação e Informática,NOVA LIMA,MG
07.704.246/0001-93,DATORA PARTICIPAÇÕES E SERVIÇOS S.A.,26557,5.3,Remuneração de Capitais de Terceiros,2023,9941,Comunicação e Informática,NOVA LIMA,MG
07.704.246/0001-93,DATORA PARTICIPAÇÕES E SERVIÇOS S.A.,26557,5.4,Remuneração de Capitais Próprios,2023,29746,Comunicação e Informática,NOVA LIMA,MG
81.106.957/0001-19,DESCARBONIZE SOLUÇÕES S.A.,27278,1,Receitas,2023,1602812,"Máquinas, Equipamentos, Veículos e Peças",MARINGÁ,PR
81.106.957/0001-19,DESCARBONIZE SOLUÇÕES S.A.,27278,2,Valor Adicionado Bruto,2023,17318,"Máquinas, Equipamentos, Veículos e Peças",MARINGÁ,PR
81.106.957/0001-19,DESCARBONIZE SOLUÇÕES S.A.,27278,3,Valor Adicionado Líquido Produzido,2023,-105286,"Máquinas, Equipamentos, Veículos e Peças",MARINGÁ,PR
81.106.957/0001-19,DESCARBONIZE SOLUÇÕES S.A.,27278,4,Valor Adicionado Total a Distribuir,2023,-72343,"Máquinas, Equipamentos, Veículos e Peças",MARINGÁ,PR
81.106.957/0001-19,DESCARBONIZE SOLUÇÕES S.A.,27278,5,Distribuição do Valor Adicionado,2023,-72343,"Máquinas, Equipamentos, Veículos e Peças",MARINGÁ,PR
81.106.957/0001-19,DESCARBONIZE SOLUÇÕES S.A.,27278,5.1,Pessoal,2023,42836,"Máquinas, Equipamentos, Veículos e Peças",MARINGÁ,PR
81.106.957/0001-19,DESCARBONIZE SOLUÇÕES S.A.,27278,5.2,"Impostos, Taxas e Contribuições",2023,-115194,"Máquinas, Equipamentos, Veículos e Peças",MARINGÁ,PR
81.106.957/0001-19,DESCARBONIZE SOLUÇÕES S.A.,27278,5.3,Remuneração de Capitais de Terceiros,2023,274210,"Máquinas, Equipamentos, Veículos e Peças",MARINGÁ,PR
81.106.957/0001-19,DESCARBONIZE SOLUÇÕES S.A.,27278,5.4,Remuneração de Capitais Próprios,2023,-274195,"Máquinas, Equipamentos, Veículos e Peças",MARINGÁ,PR
08.170.849/0001-15,DESKTOP S.A.,26026,1,Receitas,2023,1160618,Telecomunicações,SUMARÉ,SP
08.170.849/0001-15,DESKTOP S.A.,26026,2,Valor Adicionado Bruto,2023,919133,Telecomunicações,SUMARÉ,SP
08.170.849/0001-15,DESKTOP S.A.,26026,3,Valor Adicionado Líquido Produzido,2023,753104,Telecomunicações,SUMARÉ,SP
08.170.849/0001-15,DESKTOP S.A.,26026,4,Valor Adicionado Total a Distribuir,2023,779601,Telecomunicações,SUMARÉ,SP
08.170.849/0001-15,DESKTOP S.A.,26026,5,Distribuição do Valor Adicionado,2023,779601,Telecomunicações,SUMARÉ,SP
08.170.849/0001-15,DESKTOP S.A.,26026,5.1,Pessoal,2023,185305,Telecomunicações,SUMARÉ,SP
08.170.849/0001-15,DESKTOP S.A.,26026,5.2,"Impostos, Taxas e Contribuições",2023,168028,Telecomunicações,SUMARÉ,SP
08.170.849/0001-15,DESKTOP S.A.,26026,5.3,Remuneração de Capitais de Terceiros,2023,309290,Telecomunicações,SUMARÉ,SP
08.170.849/0001-15,DESKTOP S.A.,26026,5.4,Remuneração de Capitais Próprios,2023,116978,Telecomunicações,SUMARÉ,SP
97.837.181/0001-47,DEXCO S.A.,21091,1,Receitas,2023,9227353,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
97.837.181/0001-47,DEXCO S.A.,21091,2,Valor Adicionado Bruto,2023,4070968,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
97.837.181/0001-47,DEXCO S.A.,21091,3,Valor Adicionado Líquido Produzido,2023,2905400,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
97.837.181/0001-47,DEXCO S.A.,21091,4,Valor Adicionado Total a Distribuir,2023,3728185,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
97.837.181/0001-47,DEXCO S.A.,21091,5,Distribuição do Valor Adicionado,2023,3728185,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
97.837.181/0001-47,DEXCO S.A.,21091,5.1,Pessoal,2023,1166894,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
97.837.181/0001-47,DEXCO S.A.,21091,5.2,"Impostos, Taxas e Contribuições",2023,688726,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
97.837.181/0001-47,DEXCO S.A.,21091,5.3,Remuneração de Capitais de Terceiros,2023,1061295,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
97.837.181/0001-47,DEXCO S.A.,21091,5.4,Remuneração de Capitais Próprios,2023,811270,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
02.193.750/0001-52,DEXXOS PARTICIPAÇÕES S.A.,16632,1,Receitas,2023,2361287,Petroquímicos e Borracha,RIO DE JANEIRO,RJ
02.193.750/0001-52,DEXXOS PARTICIPAÇÕES S.A.,16632,2,Valor Adicionado Bruto,2023,606078,Petroquímicos e Borracha,RIO DE JANEIRO,RJ
02.193.750/0001-52,DEXXOS PARTICIPAÇÕES S.A.,16632,3,Valor Adicionado Líquido Produzido,2023,575526,Petroquímicos e Borracha,RIO DE JANEIRO,RJ
02.193.750/0001-52,DEXXOS PARTICIPAÇÕES S.A.,16632,4,Valor Adicionado Total a Distribuir,2023,659442,Petroquímicos e Borracha,RIO DE JANEIRO,RJ
02.193.750/0001-52,DEXXOS PARTICIPAÇÕES S.A.,16632,5,Distribuição do Valor Adicionado,2023,659442,Petroquímicos e Borracha,RIO DE JANEIRO,RJ
02.193.750/0001-52,DEXXOS PARTICIPAÇÕES S.A.,16632,5.1,Pessoal,2023,106838,Petroquímicos e Borracha,RIO DE JANEIRO,RJ
02.193.750/0001-52,DEXXOS PARTICIPAÇÕES S.A.,16632,5.2,"Impostos, Taxas e Contribuições",2023,262150,Petroquímicos e Borracha,RIO DE JANEIRO,RJ
02.193.750/0001-52,DEXXOS PARTICIPAÇÕES S.A.,16632,5.3,Remuneração de Capitais de Terceiros,2023,79168,Petroquímicos e Borracha,RIO DE JANEIRO,RJ
02.193.750/0001-52,DEXXOS PARTICIPAÇÕES S.A.,16632,5.4,Remuneração de Capitais Próprios,2023,211286,Petroquímicos e Borracha,RIO DE JANEIRO,RJ
61.486.650/0001-83,DIAGNOSTICOS DA AMERICA S.A.,19623,1,Receitas,2023,15553291,Serviços Médicos,BARUERI,SP
61.486.650/0001-83,DIAGNOSTICOS DA AMERICA S.A.,19623,2,Valor Adicionado Bruto,2023,6654205,Serviços Médicos,BARUERI,SP
61.486.650/0001-83,DIAGNOSTICOS DA AMERICA S.A.,19623,3,Valor Adicionado Líquido Produzido,2023,5357900,Serviços Médicos,BARUERI,SP
61.486.650/0001-83,DIAGNOSTICOS DA AMERICA S.A.,19623,4,Valor Adicionado Total a Distribuir,2023,5654719,Serviços Médicos,BARUERI,SP
61.486.650/0001-83,DIAGNOSTICOS DA AMERICA S.A.,19623,5,Distribuição do Valor Adicionado,2023,5654719,Serviços Médicos,BARUERI,SP
61.486.650/0001-83,DIAGNOSTICOS DA AMERICA S.A.,19623,5.1,Pessoal,2023,3970034,Serviços Médicos,BARUERI,SP
61.486.650/0001-83,DIAGNOSTICOS DA AMERICA S.A.,19623,5.2,"Impostos, Taxas e Contribuições",2023,1091324,Serviços Médicos,BARUERI,SP
61.486.650/0001-83,DIAGNOSTICOS DA AMERICA S.A.,19623,5.3,Remuneração de Capitais de Terceiros,2023,1731148,Serviços Médicos,BARUERI,SP
61.486.650/0001-83,DIAGNOSTICOS DA AMERICA S.A.,19623,5.4,Remuneração de Capitais Próprios,2023,-1137787,Serviços Médicos,BARUERI,SP
92.665.611/0001-77,DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,9342,1,Receitas,2023,5261819,Comércio (Atacado e Varejo),ELDORADO DO SUL,RS
92.665.611/0001-77,DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,9342,2,Valor Adicionado Bruto,2023,1419356,Comércio (Atacado e Varejo),ELDORADO DO SUL,RS
92.665.611/0001-77,DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,9342,3,Valor Adicionado Líquido Produzido,2023,1219202,Comércio (Atacado e Varejo),ELDORADO DO SUL,RS
92.665.611/0001-77,DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,9342,4,Valor Adicionado Total a Distribuir,2023,1258192,Comércio (Atacado e Varejo),ELDORADO DO SUL,RS
92.665.611/0001-77,DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,9342,5,Distribuição do Valor Adicionado,2023,1258192,Comércio (Atacado e Varejo),ELDORADO DO SUL,RS
92.665.611/0001-77,DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,9342,5.1,Pessoal,2023,549476,Comércio (Atacado e Varejo),ELDORADO DO SUL,RS
92.665.611/0001-77,DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,9342,5.2,"Impostos, Taxas e Contribuições",2023,470718,Comércio (Atacado e Varejo),ELDORADO DO SUL,RS
92.665.611/0001-77,DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,9342,5.3,Remuneração de Capitais de Terceiros,2023,145093,Comércio (Atacado e Varejo),ELDORADO DO SUL,RS
92.665.611/0001-77,DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,9342,5.4,Remuneração de Capitais Próprios,2023,92905,Comércio (Atacado e Varejo),ELDORADO DO SUL,RS
16.614.075/0001-00,DIRECIONAL ENGENHARIA S.A.,21350,1,Receitas,2023,2370103,"Construção Civil, Mat. Constr. e Decoração",BELO HORIZONTE,MG
16.614.075/0001-00,DIRECIONAL ENGENHARIA S.A.,21350,2,Valor Adicionado Bruto,2023,901648,"Construção Civil, Mat. Constr. e Decoração",BELO HORIZONTE,MG
16.614.075/0001-00,DIRECIONAL ENGENHARIA S.A.,21350,3,Valor Adicionado Líquido Produzido,2023,841093,"Construção Civil, Mat. Constr. e Decoração",BELO HORIZONTE,MG
16.614.075/0001-00,DIRECIONAL ENGENHARIA S.A.,21350,4,Valor Adicionado Total a Distribuir,2023,1196963,"Construção Civil, Mat. Constr. e Decoração",BELO HORIZONTE,MG
16.614.075/0001-00,DIRECIONAL ENGENHARIA S.A.,21350,5,Distribuição do Valor Adicionado,2023,1196963,"Construção Civil, Mat. Constr. e Decoração",BELO HORIZONTE,MG
16.614.075/0001-00,DIRECIONAL ENGENHARIA S.A.,21350,5.1,Pessoal,2023,346922,"Construção Civil, Mat. Constr. e Decoração",BELO HORIZONTE,MG
16.614.075/0001-00,DIRECIONAL ENGENHARIA S.A.,21350,5.2,"Impostos, Taxas e Contribuições",2023,123892,"Construção Civil, Mat. Constr. e Decoração",BELO HORIZONTE,MG
