CNPJ_CIA,DENOM_CIA,CD_CVM,CD_CONTA,DS_CONTA,ANO,SETOR_ATIV,MUN,UF,VL_CONTA,VL_INPC,VL_IGPM,VL_IGPDI,VL_IPCA,VL_INDICE_MEDIO
05.721.582/0001-19,"TELEFÓNICA, S.A.",80004,4,Valor Adicionado Total a Distribuir,2009,,,,0,,,,,
05.721.582/0001-19,"TELEFÓNICA, S.A.",80004,5,Distribuição do Valor Adicionado,2009,,,,0,,,,,
05.721.582/0001-19,"TELEFÓNICA, S.A.",80004,5.1,Pessoal,2009,,,,0,,,,,
05.721.582/0001-19,"TELEFÓNICA, S.A.",80004,5.2,"Impostos, Taxas e Contribuições",2009,,,,0,,,,,
05.721.582/0001-19,"TELEFÓNICA, S.A.",80004,5.3,Remuneração de Capitais de Terceiros,2009,,,,0,,,,,
05.721.582/0001-19,"TELEFÓNICA, S.A.",80004,5.4,Remuneração de Capitais Próprios,2009,,,,0,,,,,
05.721.582/0001-19,"TELEFÓNICA, S.A.",80004,5.5,Outros,2009,,,,0,,,,,
05.721.735/0001-28,WILSON SONS LTD.,80047,1,Receitas,2009,,,,0,,,,,
05.721.735/0001-28,WILSON SONS LTD.,80047,2,Valor Adicionado Bruto,2009,,,,0,,,,,
05.721.735/0001-28,WILSON SONS LTD.,80047,3,Valor Adicionado Líquido Produzido,2009,,,,0,,,,,
05.721.735/0001-28,WILSON SONS LTD.,80047,4,Valor Adicionado Total a Distribuir,2009,,,,0,,,,,
05.721.735/0001-28,WILSON SONS LTD.,80047,5,Distribuição do Valor Adicionado,2009,,,,0,,,,,
05.721.735/0001-28,WILSON SONS LTD.,80047,5.1,Pessoal,2009,,,,0,,,,,
05.721.735/0001-28,WILSON SONS LTD.,80047,5.2,"Impostos, Taxas e Contribuições",2009,,,,0,,,,,
05.721.735/0001-28,WILSON SONS LTD.,80047,5.3,Remuneração de Capitais de Terceiros,2009,,,,0,,,,,
05.721.735/0001-28,WILSON SONS LTD.,80047,5.4,Remuneração de Capitais Próprios,2009,,,,0,,,,,
05.721.735/0001-28,WILSON SONS LTD.,80047,5.5,Outros,2009,,,,0,,,,,
05.799.312/0001-20,TERRA SANTA AGRO S.A.,20354,1,Receitas,2009,,,,442655,,,,,
05.799.312/0001-20,TERRA SANTA AGRO S.A.,20354,2,Valor Adicionado Bruto,2009,,,,53935,,,,,
05.799.312/0001-20,TERRA SANTA AGRO S.A.,20354,3,Valor Adicionado Líquido Produzido,2009,,,,31121,,,,,
05.799.312/0001-20,TERRA SANTA AGRO S.A.,20354,4,Valor Adicionado Total a Distribuir,2009,,,,40266,,,,,
05.799.312/0001-20,TERRA SANTA AGRO S.A.,20354,5,Distribuição do Valor Adicionado,2009,,,,40266,,,,,
05.799.312/0001-20,TERRA SANTA AGRO S.A.,20354,5.1,Pessoal,2009,,,,28039,,,,,
05.799.312/0001-20,TERRA SANTA AGRO S.A.,20354,5.2,"Impostos, Taxas e Contribuições",2009,,,,5290,,,,,
05.799.312/0001-20,TERRA SANTA AGRO S.A.,20354,5.3,Remuneração de Capitais de Terceiros,2009,,,,41830,,,,,
05.799.312/0001-20,TERRA SANTA AGRO S.A.,20354,5.4,Remuneração de Capitais Próprios,2009,,,,-34893,,,,,
05.799.312/0001-20,TERRA SANTA AGRO S.A.,20354,5.5,Outros,2009,,,,0,,,,,
05.878.397/0001-32,ALIANSCE SONAE SHOPPING CENTERS S.A.,22357,1,Receitas,2009,,,,395074,,,,,
05.878.397/0001-32,ALIANSCE SONAE SHOPPING CENTERS S.A.,22357,2,Valor Adicionado Bruto,2009,,,,130870,,,,,
05.878.397/0001-32,ALIANSCE SONAE SHOPPING CENTERS S.A.,22357,3,Valor Adicionado Líquido Produzido,2009,,,,129664,,,,,
05.878.397/0001-32,ALIANSCE SONAE SHOPPING CENTERS S.A.,22357,4,Valor Adicionado Total a Distribuir,2009,,,,364119,,,,,
05.878.397/0001-32,ALIANSCE SONAE SHOPPING CENTERS S.A.,22357,5,Distribuição do Valor Adicionado,2009,,,,364119,,,,,
05.878.397/0001-32,ALIANSCE SONAE SHOPPING CENTERS S.A.,22357,5.1,Pessoal,2009,,,,17022,,,,,
05.878.397/0001-32,ALIANSCE SONAE SHOPPING CENTERS S.A.,22357,5.2,"Impostos, Taxas e Contribuições",2009,,,,85220,,,,,
05.878.397/0001-32,ALIANSCE SONAE SHOPPING CENTERS S.A.,22357,5.3,Remuneração de Capitais de Terceiros,2009,,,,19004,,,,,
05.878.397/0001-32,ALIANSCE SONAE SHOPPING CENTERS S.A.,22357,5.4,Remuneração de Capitais Próprios,2009,,,,242873,,,,,
05.878.397/0001-32,ALIANSCE SONAE SHOPPING CENTERS S.A.,22357,5.5,Outros,2009,,,,0,,,,,
06.082.980/0001-03,ALIANSCE SHOPPING CENTERS S.A.,21300,1,Receitas,2009,,,,182927,,,,,
06.082.980/0001-03,ALIANSCE SHOPPING CENTERS S.A.,21300,2,Valor Adicionado Bruto,2009,,,,139007,,,,,
06.082.980/0001-03,ALIANSCE SHOPPING CENTERS S.A.,21300,3,Valor Adicionado Líquido Produzido,2009,,,,119490,,,,,
06.082.980/0001-03,ALIANSCE SHOPPING CENTERS S.A.,21300,4,Valor Adicionado Total a Distribuir,2009,,,,148634,,,,,
06.082.980/0001-03,ALIANSCE SHOPPING CENTERS S.A.,21300,5,Distribuição do Valor Adicionado,2009,,,,148634,,,,,
06.082.980/0001-03,ALIANSCE SHOPPING CENTERS S.A.,21300,5.1,Pessoal,2009,,,,14720,,,,,
06.082.980/0001-03,ALIANSCE SHOPPING CENTERS S.A.,21300,5.2,"Impostos, Taxas e Contribuições",2009,,,,15988,,,,,
06.082.980/0001-03,ALIANSCE SHOPPING CENTERS S.A.,21300,5.3,Remuneração de Capitais de Terceiros,2009,,,,52222,,,,,
06.082.980/0001-03,ALIANSCE SHOPPING CENTERS S.A.,21300,5.4,Remuneração de Capitais Próprios,2009,,,,65704,,,,,
06.082.980/0001-03,ALIANSCE SHOPPING CENTERS S.A.,21300,5.5,Outros,2009,,,,0,,,,,
06.164.253/0001-87,GOL LINHAS AEREAS INTELIGENTES S.A.,19569,1,Receitas,2009,,,,6270169,,,,,
06.164.253/0001-87,GOL LINHAS AEREAS INTELIGENTES S.A.,19569,2,Valor Adicionado Bruto,2009,,,,2549308,,,,,
06.164.253/0001-87,GOL LINHAS AEREAS INTELIGENTES S.A.,19569,3,Valor Adicionado Líquido Produzido,2009,,,,2406455,,,,,
06.164.253/0001-87,GOL LINHAS AEREAS INTELIGENTES S.A.,19569,4,Valor Adicionado Total a Distribuir,2009,,,,3825357,,,,,
06.164.253/0001-87,GOL LINHAS AEREAS INTELIGENTES S.A.,19569,5,Distribuição do Valor Adicionado,2009,,,,3825357,,,,,
06.164.253/0001-87,GOL LINHAS AEREAS INTELIGENTES S.A.,19569,5.1,Pessoal,2009,,,,913779,,,,,
06.164.253/0001-87,GOL LINHAS AEREAS INTELIGENTES S.A.,19569,5.2,"Impostos, Taxas e Contribuições",2009,,,,326371,,,,,
06.164.253/0001-87,GOL LINHAS AEREAS INTELIGENTES S.A.,19569,5.3,Remuneração de Capitais de Terceiros,2009,,,,1726741,,,,,
06.164.253/0001-87,GOL LINHAS AEREAS INTELIGENTES S.A.,19569,5.4,Remuneração de Capitais Próprios,2009,,,,185839,,,,,
06.164.253/0001-87,GOL LINHAS AEREAS INTELIGENTES S.A.,19569,5.5,Outros,2009,,,,672627,,,,,
06.977.739/0001-34,TEMPO PARTICIPAÇOES S/A,19917,1,Receitas,2009,,,,737496,,,,,
06.977.739/0001-34,TEMPO PARTICIPAÇOES S/A,19917,2,Valor Adicionado Bruto,2009,,,,150603,,,,,
06.977.739/0001-34,TEMPO PARTICIPAÇOES S/A,19917,3,Valor Adicionado Líquido Produzido,2009,,,,128780,,,,,
06.977.739/0001-34,TEMPO PARTICIPAÇOES S/A,19917,4,Valor Adicionado Total a Distribuir,2009,,,,149842,,,,,
06.977.739/0001-34,TEMPO PARTICIPAÇOES S/A,19917,5,Distribuição do Valor Adicionado,2009,,,,149842,,,,,
06.977.739/0001-34,TEMPO PARTICIPAÇOES S/A,19917,5.1,Pessoal,2009,,,,99870,,,,,
06.977.739/0001-34,TEMPO PARTICIPAÇOES S/A,19917,5.2,"Impostos, Taxas e Contribuições",2009,,,,38884,,,,,
06.977.739/0001-34,TEMPO PARTICIPAÇOES S/A,19917,5.3,Remuneração de Capitais de Terceiros,2009,,,,7929,,,,,
06.977.739/0001-34,TEMPO PARTICIPAÇOES S/A,19917,5.4,Remuneração de Capitais Próprios,2009,,,,3159,,,,,
06.977.739/0001-34,TEMPO PARTICIPAÇOES S/A,19917,5.5,Outros,2009,,,,0,,,,,
06.977.745/0001-91,BR MALLS PARTICIPACOES S.A.,19909,1,Receitas,2009,,,,453072,,,,,
06.977.745/0001-91,BR MALLS PARTICIPACOES S.A.,19909,2,Valor Adicionado Bruto,2009,,,,418986,,,,,
06.977.745/0001-91,BR MALLS PARTICIPACOES S.A.,19909,3,Valor Adicionado Líquido Produzido,2009,,,,407289,,,,,
06.977.745/0001-91,BR MALLS PARTICIPACOES S.A.,19909,4,Valor Adicionado Total a Distribuir,2009,,,,2018226,,,,,
06.977.745/0001-91,BR MALLS PARTICIPACOES S.A.,19909,5,Distribuição do Valor Adicionado,2009,,,,2018226,,,,,
06.977.745/0001-91,BR MALLS PARTICIPACOES S.A.,19909,5.1,Pessoal,2009,,,,44236,,,,,
06.977.745/0001-91,BR MALLS PARTICIPACOES S.A.,19909,5.2,"Impostos, Taxas e Contribuições",2009,,,,484468,,,,,
06.977.745/0001-91,BR MALLS PARTICIPACOES S.A.,19909,5.3,Remuneração de Capitais de Terceiros,2009,,,,394436,,,,,
06.977.745/0001-91,BR MALLS PARTICIPACOES S.A.,19909,5.4,Remuneração de Capitais Próprios,2009,,,,1095086,,,,,
06.977.745/0001-91,BR MALLS PARTICIPACOES S.A.,19909,5.5,Outros,2009,,,,0,,,,,
06.977.751/0001-49,BR PROPERTIES S.A.,19925,1,Receitas,2009,,,,123708,,,,,
06.977.751/0001-49,BR PROPERTIES S.A.,19925,2,Valor Adicionado Bruto,2009,,,,116370,,,,,
06.977.751/0001-49,BR PROPERTIES S.A.,19925,3,Valor Adicionado Líquido Produzido,2009,,,,116370,,,,,
06.977.751/0001-49,BR PROPERTIES S.A.,19925,4,Valor Adicionado Total a Distribuir,2009,,,,336975,,,,,
06.977.751/0001-49,BR PROPERTIES S.A.,19925,5,Distribuição do Valor Adicionado,2009,,,,336975,,,,,
06.977.751/0001-49,BR PROPERTIES S.A.,19925,5.1,Pessoal,2009,,,,10727,,,,,
06.977.751/0001-49,BR PROPERTIES S.A.,19925,5.2,"Impostos, Taxas e Contribuições",2009,,,,95286,,,,,
06.977.751/0001-49,BR PROPERTIES S.A.,19925,5.3,Remuneração de Capitais de Terceiros,2009,,,,60682,,,,,
06.977.751/0001-49,BR PROPERTIES S.A.,19925,5.4,Remuneração de Capitais Próprios,2009,,,,170280,,,,,
06.977.751/0001-49,BR PROPERTIES S.A.,19925,5.5,Outros,2009,,,,0,,,,,
06.981.176/0001-58,CEMIG GERACAO E TRANSMISSAO S.A.,20320,1,Receitas,2009,,,,4433585,,,,,
06.981.176/0001-58,CEMIG GERACAO E TRANSMISSAO S.A.,20320,2,Valor Adicionado Bruto,2009,,,,3721566,,,,,
06.981.176/0001-58,CEMIG GERACAO E TRANSMISSAO S.A.,20320,3,Valor Adicionado Líquido Produzido,2009,,,,3276075,,,,,
06.981.176/0001-58,CEMIG GERACAO E TRANSMISSAO S.A.,20320,4,Valor Adicionado Total a Distribuir,2009,,,,3500414,,,,,
06.981.176/0001-58,CEMIG GERACAO E TRANSMISSAO S.A.,20320,5,Distribuição do Valor Adicionado,2009,,,,3500414,,,,,
06.981.176/0001-58,CEMIG GERACAO E TRANSMISSAO S.A.,20320,5.1,Pessoal,2009,,,,357875,,,,,
06.981.176/0001-58,CEMIG GERACAO E TRANSMISSAO S.A.,20320,5.2,"Impostos, Taxas e Contribuições",2009,,,,1530049,,,,,
06.981.176/0001-58,CEMIG GERACAO E TRANSMISSAO S.A.,20320,5.3,Remuneração de Capitais de Terceiros,2009,,,,509334,,,,,
06.981.176/0001-58,CEMIG GERACAO E TRANSMISSAO S.A.,20320,5.4,Remuneração de Capitais Próprios,2009,,,,1103156,,,,,
06.981.176/0001-58,CEMIG GERACAO E TRANSMISSAO S.A.,20320,5.5,Outros,2009,,,,0,,,,,
07.206.816/0001-15,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,20338,1,Receitas,2009,,,,2742098,,,,,
07.206.816/0001-15,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,20338,2,Valor Adicionado Bruto,2009,,,,1097998,,,,,
07.206.816/0001-15,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,20338,3,Valor Adicionado Líquido Produzido,2009,,,,1048493,,,,,
07.206.816/0001-15,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,20338,4,Valor Adicionado Total a Distribuir,2009,,,,1176399,,,,,
07.206.816/0001-15,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,20338,5,Distribuição do Valor Adicionado,2009,,,,1176399,,,,,
07.206.816/0001-15,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,20338,5.1,Pessoal,2009,,,,336699,,,,,
07.206.816/0001-15,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,20338,5.2,"Impostos, Taxas e Contribuições",2009,,,,336346,,,,,
07.206.816/0001-15,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,20338,5.3,Remuneração de Capitais de Terceiros,2009,,,,151800,,,,,
07.206.816/0001-15,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,20338,5.4,Remuneração de Capitais Próprios,2009,,,,210826,,,,,
07.206.816/0001-15,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,20338,5.5,Outros,2009,,,,140728,,,,,
07.256.507/0001-50,ITAUSEG PARTICIPAÇÕES SA,19933,1,Receitas,2009,,,,5826902,,,,,
07.256.507/0001-50,ITAUSEG PARTICIPAÇÕES SA,19933,2,Valor Adicionado Bruto,2009,,,,1957599,,,,,
07.256.507/0001-50,ITAUSEG PARTICIPAÇÕES SA,19933,3,Valor Adicionado Líquido Produzido,2009,,,,1899366,,,,,
07.256.507/0001-50,ITAUSEG PARTICIPAÇÕES SA,19933,4,Valor Adicionado Total a Distribuir,2009,,,,2291376,,,,,
07.256.507/0001-50,ITAUSEG PARTICIPAÇÕES SA,19933,5,Distribuição do Valor Adicionado,2009,,,,2291376,,,,,
07.256.507/0001-50,ITAUSEG PARTICIPAÇÕES SA,19933,5.1,Pessoal,2009,,,,230597,,,,,
07.256.507/0001-50,ITAUSEG PARTICIPAÇÕES SA,19933,5.2,"Impostos, Taxas e Contribuições",2009,,,,684506,,,,,
07.256.507/0001-50,ITAUSEG PARTICIPAÇÕES SA,19933,5.3,Remuneração de Capitais de Terceiros,2009,,,,13491,,,,,
07.256.507/0001-50,ITAUSEG PARTICIPAÇÕES SA,19933,5.4,Remuneração de Capitais Próprios,2009,,,,1362782,,,,,
07.256.507/0001-50,ITAUSEG PARTICIPAÇÕES SA,19933,5.5,Outros,2009,,,,0,,,,,
07.332.190/0001-93,VICUNHA TEXTIL SA,5991,1,Receitas,2009,,,,1575120,,,,,
07.332.190/0001-93,VICUNHA TEXTIL SA,5991,2,Valor Adicionado Bruto,2009,,,,495964,,,,,
07.332.190/0001-93,VICUNHA TEXTIL SA,5991,3,Valor Adicionado Líquido Produzido,2009,,,,425110,,,,,
07.332.190/0001-93,VICUNHA TEXTIL SA,5991,4,Valor Adicionado Total a Distribuir,2009,,,,567081,,,,,
07.332.190/0001-93,VICUNHA TEXTIL SA,5991,5,Distribuição do Valor Adicionado,2009,,,,567081,,,,,
07.332.190/0001-93,VICUNHA TEXTIL SA,5991,5.1,Pessoal,2009,,,,211438,,,,,
07.332.190/0001-93,VICUNHA TEXTIL SA,5991,5.2,"Impostos, Taxas e Contribuições",2009,,,,109618,,,,,
07.332.190/0001-93,VICUNHA TEXTIL SA,5991,5.3,Remuneração de Capitais de Terceiros,2009,,,,10717,,,,,
07.332.190/0001-93,VICUNHA TEXTIL SA,5991,5.4,Remuneração de Capitais Próprios,2009,,,,-4668,,,,,
07.332.190/0001-93,VICUNHA TEXTIL SA,5991,5.5,Outros,2009,,,,239976,,,,,
07.450.604/0001-89,BANCO INDUSTRIAL E COMERCIAL S/A,21113,1,Receitas,2009,,,,1253843,,,,,
07.450.604/0001-89,BANCO INDUSTRIAL E COMERCIAL S/A,21113,2,Valor Adicionado Bruto,2009,,,,724890,,,,,
07.450.604/0001-89,BANCO INDUSTRIAL E COMERCIAL S/A,21113,3,Valor Adicionado Líquido Produzido,2009,,,,704410,,,,,
07.450.604/0001-89,BANCO INDUSTRIAL E COMERCIAL S/A,21113,4,Valor Adicionado Total a Distribuir,2009,,,,716401,,,,,
07.450.604/0001-89,BANCO INDUSTRIAL E COMERCIAL S/A,21113,5,Distribuição do Valor Adicionado,2009,,,,716401,,,,,
07.450.604/0001-89,BANCO INDUSTRIAL E COMERCIAL S/A,21113,5.1,Pessoal,2009,,,,146624,,,,,
07.450.604/0001-89,BANCO INDUSTRIAL E COMERCIAL S/A,21113,5.2,"Impostos, Taxas e Contribuições",2009,,,,241951,,,,,
07.450.604/0001-89,BANCO INDUSTRIAL E COMERCIAL S/A,21113,5.3,Remuneração de Capitais de Terceiros,2009,,,,7549,,,,,
07.450.604/0001-89,BANCO INDUSTRIAL E COMERCIAL S/A,21113,5.4,Remuneração de Capitais Próprios,2009,,,,320277,,,,,
07.450.604/0001-89,BANCO INDUSTRIAL E COMERCIAL S/A,21113,5.5,Outros,2009,,,,0,,,,,
07.689.002/0001-89,EMBRAER S.A.,20087,1,Receitas,2009,,,,11324311,,,,,
07.689.002/0001-89,EMBRAER S.A.,20087,2,Valor Adicionado Bruto,2009,,,,3115963,,,,,
07.689.002/0001-89,EMBRAER S.A.,20087,3,Valor Adicionado Líquido Produzido,2009,,,,2663815,,,,,
07.689.002/0001-89,EMBRAER S.A.,20087,4,Valor Adicionado Total a Distribuir,2009,,,,2966586,,,,,
07.689.002/0001-89,EMBRAER S.A.,20087,5,Distribuição do Valor Adicionado,2009,,,,2966586,,,,,
07.689.002/0001-89,EMBRAER S.A.,20087,5.1,Pessoal,2009,,,,1467618,,,,,
07.689.002/0001-89,EMBRAER S.A.,20087,5.2,"Impostos, Taxas e Contribuições",2009,,,,119289,,,,,
07.689.002/0001-89,EMBRAER S.A.,20087,5.3,Remuneração de Capitais de Terceiros,2009,,,,442409,,,,,
07.689.002/0001-89,EMBRAER S.A.,20087,5.4,Remuneração de Capitais Próprios,2009,,,,937270,,,,,
07.689.002/0001-89,EMBRAER S.A.,20087,5.5,Outros,2009,,,,0,,,,,
07.700.557/0001-84,BROOKFIELD INCORPORAÇÕES S.A.,20265,1,Receitas,2009,,,,1848670,,,,,
07.700.557/0001-84,BROOKFIELD INCORPORAÇÕES S.A.,20265,2,Valor Adicionado Bruto,2009,,,,507157,,,,,
07.700.557/0001-84,BROOKFIELD INCORPORAÇÕES S.A.,20265,3,Valor Adicionado Líquido Produzido,2009,,,,489856,,,,,
07.700.557/0001-84,BROOKFIELD INCORPORAÇÕES S.A.,20265,4,Valor Adicionado Total a Distribuir,2009,,,,538686,,,,,
07.700.557/0001-84,BROOKFIELD INCORPORAÇÕES S.A.,20265,5,Distribuição do Valor Adicionado,2009,,,,538686,,,,,
07.700.557/0001-84,BROOKFIELD INCORPORAÇÕES S.A.,20265,5.1,Pessoal,2009,,,,78786,,,,,
07.700.557/0001-84,BROOKFIELD INCORPORAÇÕES S.A.,20265,5.2,"Impostos, Taxas e Contribuições",2009,,,,114064,,,,,
07.700.557/0001-84,BROOKFIELD INCORPORAÇÕES S.A.,20265,5.3,Remuneração de Capitais de Terceiros,2009,,,,143949,,,,,
07.700.557/0001-84,BROOKFIELD INCORPORAÇÕES S.A.,20265,5.4,Remuneração de Capitais Próprios,2009,,,,201887,,,,,
07.700.557/0001-84,BROOKFIELD INCORPORAÇÕES S.A.,20265,5.5,Outros,2009,,,,0,,,,,
07.718.269/0001-57,SPRINGS GLOBAL PARTICIPACOES S.A.,20966,1,Receitas,2009,,,,2572393,,,,,
07.718.269/0001-57,SPRINGS GLOBAL PARTICIPACOES S.A.,20966,2,Valor Adicionado Bruto,2009,,,,598281,,,,,
07.718.269/0001-57,SPRINGS GLOBAL PARTICIPACOES S.A.,20966,3,Valor Adicionado Líquido Produzido,2009,,,,476603,,,,,
07.718.269/0001-57,SPRINGS GLOBAL PARTICIPACOES S.A.,20966,4,Valor Adicionado Total a Distribuir,2009,,,,474345,,,,,
07.718.269/0001-57,SPRINGS GLOBAL PARTICIPACOES S.A.,20966,5,Distribuição do Valor Adicionado,2009,,,,474345,,,,,
07.718.269/0001-57,SPRINGS GLOBAL PARTICIPACOES S.A.,20966,5.1,Pessoal,2009,,,,334333,,,,,
07.718.269/0001-57,SPRINGS GLOBAL PARTICIPACOES S.A.,20966,5.2,"Impostos, Taxas e Contribuições",2009,,,,122528,,,,,
07.718.269/0001-57,SPRINGS GLOBAL PARTICIPACOES S.A.,20966,5.3,Remuneração de Capitais de Terceiros,2009,,,,-23125,,,,,
07.718.269/0001-57,SPRINGS GLOBAL PARTICIPACOES S.A.,20966,5.4,Remuneração de Capitais Próprios,2009,,,,40609,,,,,
07.718.269/0001-57,SPRINGS GLOBAL PARTICIPACOES S.A.,20966,5.5,Outros,2009,,,,0,,,,,
07.809.905/0001-56,AMPLA INVESTIMENTOS E SERVIÇOS S/A,20214,1,Receitas,2009,,,,3238473,,,,,
07.809.905/0001-56,AMPLA INVESTIMENTOS E SERVIÇOS S/A,20214,2,Valor Adicionado Bruto,2009,,,,1671835,,,,,
07.809.905/0001-56,AMPLA INVESTIMENTOS E SERVIÇOS S/A,20214,3,Valor Adicionado Líquido Produzido,2009,,,,1519855,,,,,
07.809.905/0001-56,AMPLA INVESTIMENTOS E SERVIÇOS S/A,20214,4,Valor Adicionado Total a Distribuir,2009,,,,1589045,,,,,
07.809.905/0001-56,AMPLA INVESTIMENTOS E SERVIÇOS S/A,20214,5,Distribuição do Valor Adicionado,2009,,,,1589045,,,,,
07.809.905/0001-56,AMPLA INVESTIMENTOS E SERVIÇOS S/A,20214,5.1,Pessoal,2009,,,,121043,,,,,
07.809.905/0001-56,AMPLA INVESTIMENTOS E SERVIÇOS S/A,20214,5.2,"Impostos, Taxas e Contribuições",2009,,,,990288,,,,,
07.809.905/0001-56,AMPLA INVESTIMENTOS E SERVIÇOS S/A,20214,5.3,Remuneração de Capitais de Terceiros,2009,,,,147385,,,,,
07.809.905/0001-56,AMPLA INVESTIMENTOS E SERVIÇOS S/A,20214,5.4,Remuneração de Capitais Próprios,2009,,,,302372,,,,,
07.809.905/0001-56,AMPLA INVESTIMENTOS E SERVIÇOS S/A,20214,5.5,Outros,2009,,,,27957,,,,,
07.816.890/0001-53,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,20982,1,Receitas,2009,,,,553294,,,,,
07.816.890/0001-53,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,20982,2,Valor Adicionado Bruto,2009,,,,433209,,,,,
07.816.890/0001-53,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,20982,3,Valor Adicionado Líquido Produzido,2009,,,,397456,,,,,
07.816.890/0001-53,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,20982,4,Valor Adicionado Total a Distribuir,2009,,,,412818,,,,,
07.816.890/0001-53,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,20982,5,Distribuição do Valor Adicionado,2009,,,,412818,,,,,
07.816.890/0001-53,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,20982,5.1,Pessoal,2009,,,,41750,,,,,
07.816.890/0001-53,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,20982,5.2,"Impostos, Taxas e Contribuições",2009,,,,159970,,,,,
07.816.890/0001-53,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,20982,5.3,Remuneração de Capitais de Terceiros,2009,,,,48559,,,,,
07.816.890/0001-53,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,20982,5.4,Remuneração de Capitais Próprios,2009,,,,162539,,,,,
07.816.890/0001-53,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,20982,5.5,Outros,2009,,,,0,,,,,
07.820.907/0001-46,CR2 EMPREENDIMENTOS IMOBILIARIOS S.A.,20630,1,Receitas,2009,,,,313029,,,,,
07.820.907/0001-46,CR2 EMPREENDIMENTOS IMOBILIARIOS S.A.,20630,2,Valor Adicionado Bruto,2009,,,,39859,,,,,
07.820.907/0001-46,CR2 EMPREENDIMENTOS IMOBILIARIOS S.A.,20630,3,Valor Adicionado Líquido Produzido,2009,,,,39209,,,,,
07.820.907/0001-46,CR2 EMPREENDIMENTOS IMOBILIARIOS S.A.,20630,4,Valor Adicionado Total a Distribuir,2009,,,,48872,,,,,
07.820.907/0001-46,CR2 EMPREENDIMENTOS IMOBILIARIOS S.A.,20630,5,Distribuição do Valor Adicionado,2009,,,,48872,,,,,
07.820.907/0001-46,CR2 EMPREENDIMENTOS IMOBILIARIOS S.A.,20630,5.1,Pessoal,2009,,,,8564,,,,,
07.820.907/0001-46,CR2 EMPREENDIMENTOS IMOBILIARIOS S.A.,20630,5.2,"Impostos, Taxas e Contribuições",2009,,,,16193,,,,,
07.820.907/0001-46,CR2 EMPREENDIMENTOS IMOBILIARIOS S.A.,20630,5.3,Remuneração de Capitais de Terceiros,2009,,,,9473,,,,,
07.820.907/0001-46,CR2 EMPREENDIMENTOS IMOBILIARIOS S.A.,20630,5.4,Remuneração de Capitais Próprios,2009,,,,14642,,,,,
07.820.907/0001-46,CR2 EMPREENDIMENTOS IMOBILIARIOS S.A.,20630,5.5,Outros,2009,,,,0,,,,,
07.857.850/0001-50,"GP INVESTMENTS, LTD.",80020,1,Receitas,2009,,,,5806030,,,,,
07.857.850/0001-50,"GP INVESTMENTS, LTD.",80020,2,Valor Adicionado Bruto,2009,,,,1544763,,,,,
07.857.850/0001-50,"GP INVESTMENTS, LTD.",80020,3,Valor Adicionado Líquido Produzido,2009,,,,1288981,,,,,
07.857.850/0001-50,"GP INVESTMENTS, LTD.",80020,4,Valor Adicionado Total a Distribuir,2009,,,,1410496,,,,,
07.857.850/0001-50,"GP INVESTMENTS, LTD.",80020,5,Distribuição do Valor Adicionado,2009,,,,1410496,,,,,
07.857.850/0001-50,"GP INVESTMENTS, LTD.",80020,5.1,Pessoal,2009,,,,269566,,,,,
07.857.850/0001-50,"GP INVESTMENTS, LTD.",80020,5.2,"Impostos, Taxas e Contribuições",2009,,,,5735,,,,,
07.857.850/0001-50,"GP INVESTMENTS, LTD.",80020,5.3,Remuneração de Capitais de Terceiros,2009,,,,1188169,,,,,
07.857.850/0001-50,"GP INVESTMENTS, LTD.",80020,5.4,Remuneração de Capitais Próprios,2009,,,,-52974,,,,,
07.857.850/0001-50,"GP INVESTMENTS, LTD.",80020,5.5,Outros,2009,,,,0,,,,,
07.859.971/0001-30,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,20257,1,Receitas,2009,,,,931491,,,,,
07.859.971/0001-30,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,20257,2,Valor Adicionado Bruto,2009,,,,725925,,,,,
07.859.971/0001-30,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,20257,3,Valor Adicionado Líquido Produzido,2009,,,,722615,,,,,
