CNPJ_CIA,DENOM_CIA,CD_CVM,CD_CONTA,DS_CONTA,VL_CONTA,SETOR_ATIV,MUN,UF,ANO
25.369.840/0001-57,COMERC ENERGIA S.A.,26280,4,Valor Adicionado Total a Distribuir,1473300,Energia Elétrica,SÃO PAULO,SP,2023
25.369.840/0001-57,COMERC ENERGIA S.A.,26280,5,Distribuição do Valor Adicionado,1473300,Energia Elétrica,SÃO PAULO,SP,2023
25.369.840/0001-57,COMERC ENERGIA S.A.,26280,5.1,Pessoal,227070,Energia Elétrica,SÃO PAULO,SP,2023
25.369.840/0001-57,COMERC ENERGIA S.A.,26280,5.2,"Impostos, Taxas e Contribuições",449465,Energia Elétrica,SÃO PAULO,SP,2023
25.369.840/0001-57,COMERC ENERGIA S.A.,26280,5.3,Remuneração de Capitais de Terceiros,751384,Energia Elétrica,SÃO PAULO,SP,2023
25.369.840/0001-57,COMERC ENERGIA S.A.,26280,5.4,Remuneração de Capitais Próprios,45381,Energia Elétrica,SÃO PAULO,SP,2023
61.409.892/0001-73,COMPANHIA BRASILEIRA DE ALUMÍNIO,25984,1,Receitas,8748095,Extração Mineral,SÃO PAULO,SP,2023
61.409.892/0001-73,COMPANHIA BRASILEIRA DE ALUMÍNIO,25984,2,Valor Adicionado Bruto,1972481,Extração Mineral,SÃO PAULO,SP,2023
61.409.892/0001-73,COMPANHIA BRASILEIRA DE ALUMÍNIO,25984,3,Valor Adicionado Líquido Produzido,1443372,Extração Mineral,SÃO PAULO,SP,2023
61.409.892/0001-73,COMPANHIA BRASILEIRA DE ALUMÍNIO,25984,4,Valor Adicionado Total a Distribuir,2319621,Extração Mineral,SÃO PAULO,SP,2023
61.409.892/0001-73,COMPANHIA BRASILEIRA DE ALUMÍNIO,25984,5,Distribuição do Valor Adicionado,2319621,Extração Mineral,SÃO PAULO,SP,2023
61.409.892/0001-73,COMPANHIA BRASILEIRA DE ALUMÍNIO,25984,5.1,Pessoal,981797,Extração Mineral,SÃO PAULO,SP,2023
61.409.892/0001-73,COMPANHIA BRASILEIRA DE ALUMÍNIO,25984,5.2,"Impostos, Taxas e Contribuições",1402081,Extração Mineral,SÃO PAULO,SP,2023
61.409.892/0001-73,COMPANHIA BRASILEIRA DE ALUMÍNIO,25984,5.3,Remuneração de Capitais de Terceiros,745272,Extração Mineral,SÃO PAULO,SP,2023
61.409.892/0001-73,COMPANHIA BRASILEIRA DE ALUMÍNIO,25984,5.4,Remuneração de Capitais Próprios,-809529,Extração Mineral,SÃO PAULO,SP,2023
10.215.988/0001-60,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS,22691,1,Receitas,8189168,Serviços Transporte e Logística,BELO HORIZONTE,MG,2023
10.215.988/0001-60,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS,22691,2,Valor Adicionado Bruto,4502614,Serviços Transporte e Logística,BELO HORIZONTE,MG,2023
10.215.988/0001-60,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS,22691,3,Valor Adicionado Líquido Produzido,3289250,Serviços Transporte e Logística,BELO HORIZONTE,MG,2023
10.215.988/0001-60,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS,22691,4,Valor Adicionado Total a Distribuir,3650841,Serviços Transporte e Logística,BELO HORIZONTE,MG,2023
10.215.988/0001-60,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS,22691,5,Distribuição do Valor Adicionado,3650841,Serviços Transporte e Logística,BELO HORIZONTE,MG,2023
10.215.988/0001-60,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS,22691,5.1,Pessoal,312787,Serviços Transporte e Logística,BELO HORIZONTE,MG,2023
10.215.988/0001-60,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS,22691,5.2,"Impostos, Taxas e Contribuições",1113955,Serviços Transporte e Logística,BELO HORIZONTE,MG,2023
10.215.988/0001-60,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS,22691,5.3,Remuneração de Capitais de Terceiros,1503179,Serviços Transporte e Logística,BELO HORIZONTE,MG,2023
10.215.988/0001-60,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS,22691,5.4,Remuneração de Capitais Próprios,36046,Serviços Transporte e Logística,BELO HORIZONTE,MG,2023
00.070.698/0001-11,COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB,14451,1,Receitas,409952,Energia Elétrica,BRASÍLIA,DF,2023
00.070.698/0001-11,COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB,14451,2,Valor Adicionado Bruto,257488,Energia Elétrica,BRASÍLIA,DF,2023
00.070.698/0001-11,COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB,14451,3,Valor Adicionado Líquido Produzido,249430,Energia Elétrica,BRASÍLIA,DF,2023
00.070.698/0001-11,COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB,14451,4,Valor Adicionado Total a Distribuir,428707,Energia Elétrica,BRASÍLIA,DF,2023
00.070.698/0001-11,COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB,14451,5,Distribuição do Valor Adicionado,428707,Energia Elétrica,BRASÍLIA,DF,2023
00.070.698/0001-11,COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB,14451,5.1,Pessoal,37151,Energia Elétrica,BRASÍLIA,DF,2023
00.070.698/0001-11,COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB,14451,5.2,"Impostos, Taxas e Contribuições",103223,Energia Elétrica,BRASÍLIA,DF,2023
00.070.698/0001-11,COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB,14451,5.3,Remuneração de Capitais de Terceiros,53310,Energia Elétrica,BRASÍLIA,DF,2023
00.070.698/0001-11,COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB,14451,5.4,Remuneração de Capitais Próprios,235023,Energia Elétrica,BRASÍLIA,DF,2023
39.881.421/0001-04,COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G,27154,1,Receitas,453465,Energia Elétrica,PORTO ALEGRE,RS,2023
39.881.421/0001-04,COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G,27154,2,Valor Adicionado Bruto,359577,Energia Elétrica,PORTO ALEGRE,RS,2023
39.881.421/0001-04,COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G,27154,3,Valor Adicionado Líquido Produzido,379547,Energia Elétrica,PORTO ALEGRE,RS,2023
39.881.421/0001-04,COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G,27154,4,Valor Adicionado Total a Distribuir,528606,Energia Elétrica,PORTO ALEGRE,RS,2023
39.881.421/0001-04,COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G,27154,5,Distribuição do Valor Adicionado,528606,Energia Elétrica,PORTO ALEGRE,RS,2023
39.881.421/0001-04,COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G,27154,5.1,Pessoal,50788,Energia Elétrica,PORTO ALEGRE,RS,2023
39.881.421/0001-04,COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G,27154,5.2,"Impostos, Taxas e Contribuições",81237,Energia Elétrica,PORTO ALEGRE,RS,2023
39.881.421/0001-04,COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G,27154,5.3,Remuneração de Capitais de Terceiros,324096,Energia Elétrica,PORTO ALEGRE,RS,2023
39.881.421/0001-04,COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G,27154,5.4,Remuneração de Capitais Próprios,72485,Energia Elétrica,PORTO ALEGRE,RS,2023
21.389.501/0001-81,COMPASS GÁS E ENERGIA S.A.,25127,1,Receitas,22660331,"Saneamento, Serv. Água e Gás",SÃO PAULO,SP,2023
21.389.501/0001-81,COMPASS GÁS E ENERGIA S.A.,25127,2,Valor Adicionado Bruto,6058208,"Saneamento, Serv. Água e Gás",SÃO PAULO,SP,2023
21.389.501/0001-81,COMPASS GÁS E ENERGIA S.A.,25127,3,Valor Adicionado Líquido Produzido,5158573,"Saneamento, Serv. Água e Gás",SÃO PAULO,SP,2023
21.389.501/0001-81,COMPASS GÁS E ENERGIA S.A.,25127,4,Valor Adicionado Total a Distribuir,6620576,"Saneamento, Serv. Água e Gás",SÃO PAULO,SP,2023
21.389.501/0001-81,COMPASS GÁS E ENERGIA S.A.,25127,5,Distribuição do Valor Adicionado,6620576,"Saneamento, Serv. Água e Gás",SÃO PAULO,SP,2023
21.389.501/0001-81,COMPASS GÁS E ENERGIA S.A.,25127,5.1,Pessoal,365633,"Saneamento, Serv. Água e Gás",SÃO PAULO,SP,2023
21.389.501/0001-81,COMPASS GÁS E ENERGIA S.A.,25127,5.2,"Impostos, Taxas e Contribuições",2464588,"Saneamento, Serv. Água e Gás",SÃO PAULO,SP,2023
21.389.501/0001-81,COMPASS GÁS E ENERGIA S.A.,25127,5.3,Remuneração de Capitais de Terceiros,2035534,"Saneamento, Serv. Água e Gás",SÃO PAULO,SP,2023
21.389.501/0001-81,COMPASS GÁS E ENERGIA S.A.,25127,5.4,Remuneração de Capitais Próprios,1754821,"Saneamento, Serv. Água e Gás",SÃO PAULO,SP,2023
97.191.902/0001-94,CONSERVAS ODERICH S.A.,4693,1,Receitas,887497,Alimentos,SÃO SEBASTIÃO DO CAÍ,RS,2023
97.191.902/0001-94,CONSERVAS ODERICH S.A.,4693,2,Valor Adicionado Bruto,327870,Alimentos,SÃO SEBASTIÃO DO CAÍ,RS,2023
97.191.902/0001-94,CONSERVAS ODERICH S.A.,4693,3,Valor Adicionado Líquido Produzido,313622,Alimentos,SÃO SEBASTIÃO DO CAÍ,RS,2023
97.191.902/0001-94,CONSERVAS ODERICH S.A.,4693,4,Valor Adicionado Total a Distribuir,385419,Alimentos,SÃO SEBASTIÃO DO CAÍ,RS,2023
97.191.902/0001-94,CONSERVAS ODERICH S.A.,4693,5,Distribuição do Valor Adicionado,385419,Alimentos,SÃO SEBASTIÃO DO CAÍ,RS,2023
97.191.902/0001-94,CONSERVAS ODERICH S.A.,4693,5.1,Pessoal,100458,Alimentos,SÃO SEBASTIÃO DO CAÍ,RS,2023
97.191.902/0001-94,CONSERVAS ODERICH S.A.,4693,5.2,"Impostos, Taxas e Contribuições",124876,Alimentos,SÃO SEBASTIÃO DO CAÍ,RS,2023
97.191.902/0001-94,CONSERVAS ODERICH S.A.,4693,5.3,Remuneração de Capitais de Terceiros,69087,Alimentos,SÃO SEBASTIÃO DO CAÍ,RS,2023
97.191.902/0001-94,CONSERVAS ODERICH S.A.,4693,5.4,Remuneração de Capitais Próprios,90998,Alimentos,SÃO SEBASTIÃO DO CAÍ,RS,2023
17.193.806/0001-46,CONSORCIO ALFA DE ADMINISTRACAO S.A.,4707,1,Receitas,612142,Intermediação Financeira,SÃO PAULO,SP,2023
17.193.806/0001-46,CONSORCIO ALFA DE ADMINISTRACAO S.A.,4707,2,Valor Adicionado Bruto,425445,Intermediação Financeira,SÃO PAULO,SP,2023
17.193.806/0001-46,CONSORCIO ALFA DE ADMINISTRACAO S.A.,4707,3,Valor Adicionado Líquido Produzido,413021,Intermediação Financeira,SÃO PAULO,SP,2023
17.193.806/0001-46,CONSORCIO ALFA DE ADMINISTRACAO S.A.,4707,4,Valor Adicionado Total a Distribuir,158332,Intermediação Financeira,SÃO PAULO,SP,2023
17.193.806/0001-46,CONSORCIO ALFA DE ADMINISTRACAO S.A.,4707,5,Distribuição do Valor Adicionado,158332,Intermediação Financeira,SÃO PAULO,SP,2023
17.193.806/0001-46,CONSORCIO ALFA DE ADMINISTRACAO S.A.,4707,5.1,Pessoal,54052,Intermediação Financeira,SÃO PAULO,SP,2023
17.193.806/0001-46,CONSORCIO ALFA DE ADMINISTRACAO S.A.,4707,5.2,"Impostos, Taxas e Contribuições",52157,Intermediação Financeira,SÃO PAULO,SP,2023
17.193.806/0001-46,CONSORCIO ALFA DE ADMINISTRACAO S.A.,4707,5.3,Remuneração de Capitais de Terceiros,3018,Intermediação Financeira,SÃO PAULO,SP,2023
17.193.806/0001-46,CONSORCIO ALFA DE ADMINISTRACAO S.A.,4707,5.4,Remuneração de Capitais Próprios,49105,Intermediação Financeira,SÃO PAULO,SP,2023
61.022.042/0001-18,CONSTRUTORA ADOLPHO LINDENBERG S.A.,4723,1,Receitas,101684,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
61.022.042/0001-18,CONSTRUTORA ADOLPHO LINDENBERG S.A.,4723,2,Valor Adicionado Bruto,37528,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
61.022.042/0001-18,CONSTRUTORA ADOLPHO LINDENBERG S.A.,4723,3,Valor Adicionado Líquido Produzido,36824,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
61.022.042/0001-18,CONSTRUTORA ADOLPHO LINDENBERG S.A.,4723,4,Valor Adicionado Total a Distribuir,54583,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
61.022.042/0001-18,CONSTRUTORA ADOLPHO LINDENBERG S.A.,4723,5,Distribuição do Valor Adicionado,54583,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
61.022.042/0001-18,CONSTRUTORA ADOLPHO LINDENBERG S.A.,4723,5.1,Pessoal,26783,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
61.022.042/0001-18,CONSTRUTORA ADOLPHO LINDENBERG S.A.,4723,5.2,"Impostos, Taxas e Contribuições",8852,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
61.022.042/0001-18,CONSTRUTORA ADOLPHO LINDENBERG S.A.,4723,5.3,Remuneração de Capitais de Terceiros,9270,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
61.022.042/0001-18,CONSTRUTORA ADOLPHO LINDENBERG S.A.,4723,5.4,Remuneração de Capitais Próprios,9678,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
27.743.642/0002-18,CONSTRUTORA METROCASA S.A.,27340,1,Receitas,699528,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
27.743.642/0002-18,CONSTRUTORA METROCASA S.A.,27340,2,Valor Adicionado Bruto,236118,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
27.743.642/0002-18,CONSTRUTORA METROCASA S.A.,27340,3,Valor Adicionado Líquido Produzido,235305,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
27.743.642/0002-18,CONSTRUTORA METROCASA S.A.,27340,4,Valor Adicionado Total a Distribuir,244037,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
27.743.642/0002-18,CONSTRUTORA METROCASA S.A.,27340,5,Distribuição do Valor Adicionado,244037,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
27.743.642/0002-18,CONSTRUTORA METROCASA S.A.,27340,5.1,Pessoal,47343,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
27.743.642/0002-18,CONSTRUTORA METROCASA S.A.,27340,5.2,"Impostos, Taxas e Contribuições",28904,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
27.743.642/0002-18,CONSTRUTORA METROCASA S.A.,27340,5.3,Remuneração de Capitais de Terceiros,3972,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
27.743.642/0002-18,CONSTRUTORA METROCASA S.A.,27340,5.4,Remuneração de Capitais Próprios,163818,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
89.723.993/0001-33,CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL,13030,1,Receitas,207728,"Construção Civil, Mat. Constr. e Decoração",PORTO ALEGRE,RS,2023
89.723.993/0001-33,CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL,13030,2,Valor Adicionado Bruto,47705,"Construção Civil, Mat. Constr. e Decoração",PORTO ALEGRE,RS,2023
89.723.993/0001-33,CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL,13030,3,Valor Adicionado Líquido Produzido,47433,"Construção Civil, Mat. Constr. e Decoração",PORTO ALEGRE,RS,2023
89.723.993/0001-33,CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL,13030,4,Valor Adicionado Total a Distribuir,158554,"Construção Civil, Mat. Constr. e Decoração",PORTO ALEGRE,RS,2023
89.723.993/0001-33,CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL,13030,5,Distribuição do Valor Adicionado,158554,"Construção Civil, Mat. Constr. e Decoração",PORTO ALEGRE,RS,2023
89.723.993/0001-33,CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL,13030,5.1,Pessoal,23615,"Construção Civil, Mat. Constr. e Decoração",PORTO ALEGRE,RS,2023
89.723.993/0001-33,CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL,13030,5.2,"Impostos, Taxas e Contribuições",48130,"Construção Civil, Mat. Constr. e Decoração",PORTO ALEGRE,RS,2023
89.723.993/0001-33,CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL,13030,5.3,Remuneração de Capitais de Terceiros,18210,"Construção Civil, Mat. Constr. e Decoração",PORTO ALEGRE,RS,2023
89.723.993/0001-33,CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL,13030,5.4,Remuneração de Capitais Próprios,68599,"Construção Civil, Mat. Constr. e Decoração",PORTO ALEGRE,RS,2023
71.476.527/0001-35,CONSTRUTORA TENDA S.A.,21148,1,Receitas,2964051,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
71.476.527/0001-35,CONSTRUTORA TENDA S.A.,21148,2,Valor Adicionado Bruto,408914,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
71.476.527/0001-35,CONSTRUTORA TENDA S.A.,21148,3,Valor Adicionado Líquido Produzido,347191,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
71.476.527/0001-35,CONSTRUTORA TENDA S.A.,21148,4,Valor Adicionado Total a Distribuir,409945,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
71.476.527/0001-35,CONSTRUTORA TENDA S.A.,21148,5,Distribuição do Valor Adicionado,409945,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
71.476.527/0001-35,CONSTRUTORA TENDA S.A.,21148,5.1,Pessoal,122310,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
71.476.527/0001-35,CONSTRUTORA TENDA S.A.,21148,5.2,"Impostos, Taxas e Contribuições",120632,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
71.476.527/0001-35,CONSTRUTORA TENDA S.A.,21148,5.3,Remuneração de Capitais de Terceiros,269514,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
71.476.527/0001-35,CONSTRUTORA TENDA S.A.,21148,5.4,Remuneração de Capitais Próprios,-102511,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
04.370.282/0001-70,COPEL GERAÇÃO E TRANSMISSÃO S.A.,24740,1,Receitas,5914926,Energia Elétrica,CURITIBA,PR,2023
04.370.282/0001-70,COPEL GERAÇÃO E TRANSMISSÃO S.A.,24740,2,Valor Adicionado Bruto,4660224,Energia Elétrica,CURITIBA,PR,2023
04.370.282/0001-70,COPEL GERAÇÃO E TRANSMISSÃO S.A.,24740,3,Valor Adicionado Líquido Produzido,3840036,Energia Elétrica,CURITIBA,PR,2023
04.370.282/0001-70,COPEL GERAÇÃO E TRANSMISSÃO S.A.,24740,4,Valor Adicionado Total a Distribuir,4439621,Energia Elétrica,CURITIBA,PR,2023
04.370.282/0001-70,COPEL GERAÇÃO E TRANSMISSÃO S.A.,24740,5,Distribuição do Valor Adicionado,4439621,Energia Elétrica,CURITIBA,PR,2023
04.370.282/0001-70,COPEL GERAÇÃO E TRANSMISSÃO S.A.,24740,5.1,Pessoal,650819,Energia Elétrica,CURITIBA,PR,2023
04.370.282/0001-70,COPEL GERAÇÃO E TRANSMISSÃO S.A.,24740,5.2,"Impostos, Taxas e Contribuições",1089950,Energia Elétrica,CURITIBA,PR,2023
04.370.282/0001-70,COPEL GERAÇÃO E TRANSMISSÃO S.A.,24740,5.3,Remuneração de Capitais de Terceiros,1106797,Energia Elétrica,CURITIBA,PR,2023
04.370.282/0001-70,COPEL GERAÇÃO E TRANSMISSÃO S.A.,24740,5.4,Remuneração de Capitais Próprios,1634345,Energia Elétrica,CURITIBA,PR,2023
15.114.494/0001-02,CORREDOR LOGÍSTICA E INFRAESTRUTURA S.A.,27260,1,Receitas,940383,Serviços Transporte e Logística,SÃO PAULO,SP,2023
15.114.494/0001-02,CORREDOR LOGÍSTICA E INFRAESTRUTURA S.A.,27260,2,Valor Adicionado Bruto,679618,Serviços Transporte e Logística,SÃO PAULO,SP,2023
15.114.494/0001-02,CORREDOR LOGÍSTICA E INFRAESTRUTURA S.A.,27260,3,Valor Adicionado Líquido Produzido,502217,Serviços Transporte e Logística,SÃO PAULO,SP,2023
15.114.494/0001-02,CORREDOR LOGÍSTICA E INFRAESTRUTURA S.A.,27260,4,Valor Adicionado Total a Distribuir,577690,Serviços Transporte e Logística,SÃO PAULO,SP,2023
15.114.494/0001-02,CORREDOR LOGÍSTICA E INFRAESTRUTURA S.A.,27260,5,Distribuição do Valor Adicionado,577690,Serviços Transporte e Logística,SÃO PAULO,SP,2023
15.114.494/0001-02,CORREDOR LOGÍSTICA E INFRAESTRUTURA S.A.,27260,5.1,Pessoal,127431,Serviços Transporte e Logística,SÃO PAULO,SP,2023
15.114.494/0001-02,CORREDOR LOGÍSTICA E INFRAESTRUTURA S.A.,27260,5.2,"Impostos, Taxas e Contribuições",97835,Serviços Transporte e Logística,SÃO PAULO,SP,2023
15.114.494/0001-02,CORREDOR LOGÍSTICA E INFRAESTRUTURA S.A.,27260,5.3,Remuneração de Capitais de Terceiros,368080,Serviços Transporte e Logística,SÃO PAULO,SP,2023
15.114.494/0001-02,CORREDOR LOGÍSTICA E INFRAESTRUTURA S.A.,27260,5.4,Remuneração de Capitais Próprios,-15656,Serviços Transporte e Logística,SÃO PAULO,SP,2023
02.429.144/0001-93,CPFL ENERGIA S.A.,18660,1,Receitas,56904986,Energia Elétrica,CAMPINAS,SP,2023
02.429.144/0001-93,CPFL ENERGIA S.A.,18660,2,Valor Adicionado Bruto,29385410,Energia Elétrica,CAMPINAS,SP,2023
02.429.144/0001-93,CPFL ENERGIA S.A.,18660,3,Valor Adicionado Líquido Produzido,27132003,Energia Elétrica,CAMPINAS,SP,2023
02.429.144/0001-93,CPFL ENERGIA S.A.,18660,4,Valor Adicionado Total a Distribuir,29464018,Energia Elétrica,CAMPINAS,SP,2023
02.429.144/0001-93,CPFL ENERGIA S.A.,18660,5,Distribuição do Valor Adicionado,29464018,Energia Elétrica,CAMPINAS,SP,2023
02.429.144/0001-93,CPFL ENERGIA S.A.,18660,5.1,Pessoal,2202330,Energia Elétrica,CAMPINAS,SP,2023
02.429.144/0001-93,CPFL ENERGIA S.A.,18660,5.2,"Impostos, Taxas e Contribuições",17125831,Energia Elétrica,CAMPINAS,SP,2023
02.429.144/0001-93,CPFL ENERGIA S.A.,18660,5.3,Remuneração de Capitais de Terceiros,4598695,Energia Elétrica,CAMPINAS,SP,2023
02.429.144/0001-93,CPFL ENERGIA S.A.,18660,5.4,Remuneração de Capitais Próprios,5537162,Energia Elétrica,CAMPINAS,SP,2023
08.439.659/0001-50,CPFL ENERGIAS RENOVÁVEIS S.A.,20540,1,Receitas,4298911,Energia Elétrica,CAMPINAS,SP,2023
08.439.659/0001-50,CPFL ENERGIAS RENOVÁVEIS S.A.,20540,2,Valor Adicionado Bruto,3172516,Energia Elétrica,CAMPINAS,SP,2023
08.439.659/0001-50,CPFL ENERGIAS RENOVÁVEIS S.A.,20540,3,Valor Adicionado Líquido Produzido,2501978,Energia Elétrica,CAMPINAS,SP,2023
08.439.659/0001-50,CPFL ENERGIAS RENOVÁVEIS S.A.,20540,4,Valor Adicionado Total a Distribuir,2646886,Energia Elétrica,CAMPINAS,SP,2023
08.439.659/0001-50,CPFL ENERGIAS RENOVÁVEIS S.A.,20540,5,Distribuição do Valor Adicionado,2646886,Energia Elétrica,CAMPINAS,SP,2023
08.439.659/0001-50,CPFL ENERGIAS RENOVÁVEIS S.A.,20540,5.1,Pessoal,121205,Energia Elétrica,CAMPINAS,SP,2023
08.439.659/0001-50,CPFL ENERGIAS RENOVÁVEIS S.A.,20540,5.2,"Impostos, Taxas e Contribuições",532603,Energia Elétrica,CAMPINAS,SP,2023
08.439.659/0001-50,CPFL ENERGIAS RENOVÁVEIS S.A.,20540,5.3,Remuneração de Capitais de Terceiros,610697,Energia Elétrica,CAMPINAS,SP,2023
08.439.659/0001-50,CPFL ENERGIAS RENOVÁVEIS S.A.,20540,5.4,Remuneração de Capitais Próprios,1382381,Energia Elétrica,CAMPINAS,SP,2023
03.953.509/0001-47,CPFL GERACAO DE ENERGIA S.A.,18953,1,Receitas,6007867,Energia Elétrica,CAMPINAS,SP,2023
03.953.509/0001-47,CPFL GERACAO DE ENERGIA S.A.,18953,2,Valor Adicionado Bruto,4173514,Energia Elétrica,CAMPINAS,SP,2023
03.953.509/0001-47,CPFL GERACAO DE ENERGIA S.A.,18953,3,Valor Adicionado Líquido Produzido,3280306,Energia Elétrica,CAMPINAS,SP,2023
03.953.509/0001-47,CPFL GERACAO DE ENERGIA S.A.,18953,4,Valor Adicionado Total a Distribuir,3815850,Energia Elétrica,CAMPINAS,SP,2023
03.953.509/0001-47,CPFL GERACAO DE ENERGIA S.A.,18953,5,Distribuição do Valor Adicionado,3815850,Energia Elétrica,CAMPINAS,SP,2023
03.953.509/0001-47,CPFL GERACAO DE ENERGIA S.A.,18953,5.1,Pessoal,149675,Energia Elétrica,CAMPINAS,SP,2023
03.953.509/0001-47,CPFL GERACAO DE ENERGIA S.A.,18953,5.2,"Impostos, Taxas e Contribuições",943802,Energia Elétrica,CAMPINAS,SP,2023
03.953.509/0001-47,CPFL GERACAO DE ENERGIA S.A.,18953,5.3,Remuneração de Capitais de Terceiros,825730,Energia Elétrica,CAMPINAS,SP,2023
03.953.509/0001-47,CPFL GERACAO DE ENERGIA S.A.,18953,5.4,Remuneração de Capitais Próprios,1896643,Energia Elétrica,CAMPINAS,SP,2023
62.984.091/0001-02,CRUZEIRO DO SUL EDUCACIONAL S.A.,25526,1,Receitas,6903303,Educação,SÃO PAULO,SP,2023
62.984.091/0001-02,CRUZEIRO DO SUL EDUCACIONAL S.A.,25526,2,Valor Adicionado Bruto,6290134,Educação,SÃO PAULO,SP,2023
62.984.091/0001-02,CRUZEIRO DO SUL EDUCACIONAL S.A.,25526,3,Valor Adicionado Líquido Produzido,6025734,Educação,SÃO PAULO,SP,2023
